,Activity Wheel Software from Lafayette Instrument Company.
,Version 11.16.5338.19188
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1-FTDH63QW]
,,USB Interface REV 2 [2-FTV64L2L]
,     Experiment Name: Wolff_2-6-17_113
,     Experiment Length: 10 Days
,     Download Interval(Active Cycle): 1 Minute
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 2/13/2017 9:53:41
,     Stop Time: ~2/23/2017 9:53:41


Interface/Port, 1-1, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6, 2-7, 2-8, 2-9, 2-10, 2-11, 2-12, 2-13, 2-14, 2-15,
Counter/Animal ID, , , , , , , , , , , , , , , , ,
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,



Distance,25122.92,18266.35,18800.32,21034.12,17584.66,19739.35,20429.69,25378.74,17529.88,1704.59,24962.35,1069.32,17045.25,22712.53,23949.67,19224.77,
Total Counts,62807.30,45665.87,47000.80,52585.30,43961.64,49348.38,51074.24,63446.86,43824.71,4261.47,62405.88,2673.29,42613.13,56781.33,59874.17,48061.92,


 5:28:17
Interval Count,0.00,4.83,0.00,0.00,3.92,0.00,0.00,0.00,60.68,5.89,66.57,0.00,0.00,0.00,50.18,0.00,
Average m/min.,0.00,1.93,0.00,0.00,1.57,0.00,0.00,0.00,24.30,2.36,26.64,0.00,0.00,0.00,20.07,0.00,
Distance,25122.92,18268.28,18800.32,21034.12,17586.23,19739.35,20429.69,25378.74,17554.16,1706.95,24988.98,1069.32,17045.25,22712.53,23969.74,19224.77,
Total Counts,62807.30,45670.70,47000.80,52585.30,43965.57,49348.38,51074.24,63446.86,43885.39,4267.37,62472.45,2673.29,42613.13,56781.33,59924.36,48061.92,


 5:29:17
Interval Count,0.00,1.67,0.00,0.00,46.71,0.00,0.00,0.01,5.99,4.42,67.47,0.00,0.00,0.00,30.00,0.00,
Average m/min.,0.00,0.67,0.00,0.00,18.66,0.00,0.00,0.01,2.39,1.77,26.97,0.00,0.00,0.00,11.99,0.00,
Distance,25122.92,18268.95,18800.32,21034.12,17604.91,19739.35,20429.69,25378.75,17556.55,1708.72,25015.97,1069.32,17045.25,22712.53,23981.74,19224.77,
Total Counts,62807.30,45672.37,47000.80,52585.30,44012.28,49348.38,51074.24,63446.87,43891.38,4271.79,62539.92,2673.29,42613.13,56781.33,59954.36,48061.92,


 5:30:17
Interval Count,0.00,0.04,0.00,0.00,48.14,4.41,0.00,0.20,0.00,8.01,62.57,0.00,0.00,0.00,44.53,0.00,
Average m/min.,0.00,0.01,0.00,0.00,19.27,1.77,0.00,0.08,0.00,3.20,25.00,0.00,0.00,0.00,17.81,0.00,
Distance,25122.92,18268.96,18800.32,21034.12,17624.17,19741.12,20429.69,25378.83,17556.55,1711.92,25040.99,1069.32,17045.25,22712.53,23999.55,19224.77,
Total Counts,62807.30,45672.41,47000.80,52585.30,44060.42,49352.79,51074.24,63447.07,43891.38,4279.80,62602.49,2673.29,42613.13,56781.33,59998.88,48061.92,


 5:31:17
Interval Count,0.00,0.00,0.00,0.00,49.08,0.00,0.22,0.16,0.00,7.83,57.70,0.00,0.00,0.00,52.18,0.00,
Average m/min.,0.00,0.00,0.00,0.00,19.63,0.00,0.09,0.06,0.00,3.13,23.10,0.00,0.00,0.00,20.88,0.00,
Distance,25122.92,18268.96,18800.32,21034.12,17643.80,19741.12,20429.78,25378.89,17556.55,1715.05,25064.07,1069.32,17045.25,22712.53,24020.43,19224.77,
Total Counts,62807.30,45672.41,47000.80,52585.30,44109.50,49352.79,51074.46,63447.22,43891.38,4287.63,62660.18,2673.29,42613.13,56781.33,60051.07,48061.92,


 5:32:17
Interval Count,0.00,0.00,0.00,0.00,41.70,0.00,17.62,0.00,0.00,7.76,38.16,0.00,0.00,0.00,27.64,0.00,
Average m/min.,0.00,0.00,0.00,0.00,16.66,0.00,7.04,0.00,0.00,3.11,15.26,0.00,0.00,0.00,11.04,0.00,
Distance,25122.92,18268.96,18800.32,21034.12,17660.48,19741.12,20436.83,25378.89,17556.55,1718.16,25079.34,1069.32,17045.25,22712.53,24031.48,19224.77,
Total Counts,62807.30,45672.41,47000.80,52585.30,44151.20,49352.79,51092.08,63447.22,43891.38,4295.39,62698.34,2673.29,42613.13,56781.33,60078.71,48061.92,


 5:33:17
Interval Count,0.00,11.09,0.00,0.01,52.30,0.00,47.63,0.17,0.00,7.61,59.50,0.00,0.00,0.00,21.59,0.00,
Average m/min.,0.00,4.44,0.00,0.01,20.94,0.00,19.06,0.07,0.00,3.04,23.79,0.00,0.00,0.00,8.64,0.00,
Distance,25122.92,18273.40,18800.32,21034.13,17681.40,19741.12,20455.88,25378.96,17556.55,1721.20,25103.14,1069.32,17045.25,22712.53,24040.12,19224.77,
Total Counts,62807.30,45683.50,47000.80,52585.32,44203.50,49352.79,51139.71,63447.39,43891.38,4303.00,62757.84,2673.29,42613.13,56781.33,60100.30,48061.92,


 5:34:17
Interval Count,0.00,11.96,0.00,0.00,56.70,0.00,55.25,0.05,0.00,8.26,78.00,0.00,0.00,0.22,52.08,0.00,
Average m/min.,0.00,4.78,0.00,0.00,22.67,0.00,22.10,0.02,0.00,3.31,31.22,0.00,0.00,0.09,20.83,0.00,
Distance,25122.92,18278.18,18800.32,21034.13,17704.08,19741.12,20477.98,25378.98,17556.55,1724.51,25134.34,1069.32,17045.25,22712.62,24060.95,19224.77,
Total Counts,62807.30,45695.46,47000.80,52585.32,44260.20,49352.79,51194.96,63447.45,43891.38,4311.26,62835.84,2673.29,42613.13,56781.55,60152.38,48061.92,


 5:35:18
Interval Count,0.00,30.92,0.00,0.00,56.11,0.00,48.01,0.38,0.00,6.34,20.45,0.00,0.00,33.71,21.18,0.00,
Average m/min.,0.00,12.37,0.00,0.00,22.41,0.00,19.18,0.15,0.00,2.53,8.17,0.00,0.00,13.48,8.47,0.00,
Distance,25122.92,18290.55,18800.32,21034.13,17726.52,19741.12,20497.19,25379.13,17556.55,1727.04,25142.52,1069.32,17045.25,22726.11,24069.43,19224.77,
Total Counts,62807.30,45726.38,47000.80,52585.32,44316.30,49352.79,51242.97,63447.83,43891.38,4317.61,62856.29,2673.29,42613.13,56815.26,60173.57,48061.92,


 5:36:17
Interval Count,0.00,26.25,0.00,0.00,47.42,0.00,49.36,1.46,0.00,5.28,0.00,0.00,0.00,45.17,0.00,0.00,
Average m/min.,0.00,10.50,0.00,0.00,18.99,0.00,19.76,0.59,0.00,2.11,0.00,0.00,0.00,18.06,0.00,0.00,
Distance,25122.92,18301.05,18800.32,21034.13,17745.49,19741.12,20516.93,25379.72,17556.55,1729.15,25142.52,1069.32,17045.25,22744.17,24069.43,19224.77,
Total Counts,62807.30,45752.63,47000.80,52585.32,44363.72,49352.79,51292.33,63449.29,43891.38,4322.88,62856.29,2673.29,42613.13,56860.43,60173.57,48061.92,


 5:37:18
Interval Count,0.00,10.55,0.00,0.00,54.47,0.00,42.08,0.82,0.00,4.03,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,4.22,0.00,0.00,21.77,0.00,16.81,0.32,0.00,1.61,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,25122.92,18305.27,18800.32,21034.13,17767.28,19741.12,20533.76,25380.04,17556.55,1730.76,25142.52,1069.32,17045.25,22744.17,24069.43,19224.77,
Total Counts,62807.30,45763.18,47000.80,52585.32,44418.20,49352.79,51334.41,63450.11,43891.38,4326.91,62856.29,2673.29,42613.13,56860.43,60173.57,48061.92,


 5:38:18
Interval Count,0.00,37.51,0.00,0.00,56.21,0.00,17.43,1.49,0.00,6.07,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,15.01,0.00,0.00,22.48,0.00,6.98,0.60,0.00,2.43,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,25122.92,18320.28,18800.32,21034.13,17789.76,19741.12,20540.74,25380.64,17556.55,1733.19,25142.52,1069.32,17045.25,22744.17,24069.43,19224.77,
Total Counts,62807.30,45800.70,47000.80,52585.32,44474.41,49352.79,51351.84,63451.59,43891.38,4332.97,62856.29,2673.29,42613.13,56860.43,60173.57,48061.92,


 5:39:18
Interval Count,0.00,40.08,0.00,9.71,20.86,8.80,0.00,0.00,0.00,5.08,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,16.03,0.00,3.88,8.35,3.52,0.00,0.00,0.00,2.03,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,25122.92,18336.31,18800.32,21038.01,17798.11,19744.64,20540.74,25380.64,17556.55,1735.22,25142.52,1069.32,17045.25,22744.17,24069.43,19224.77,
Total Counts,62807.30,45840.78,47000.80,52595.03,44495.26,49361.59,51351.84,63451.59,43891.38,4338.05,62856.29,2673.29,42613.13,56860.43,60173.57,48061.92,


 5:40:18
Interval Count,0.00,34.20,0.00,6.59,32.24,40.17,0.00,0.00,0.00,5.59,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,13.67,0.00,2.64,12.87,16.05,0.00,0.00,0.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,25122.92,18349.99,18800.32,21040.65,17811.00,19760.71,20540.74,25380.64,17556.55,1737.46,25142.52,1069.32,17045.25,22744.17,24069.43,19224.77,
Total Counts,62807.30,45874.97,47000.80,52601.62,44527.50,49401.76,51351.84,63451.59,43891.38,4343.64,62856.29,2673.29,42613.13,56860.43,60173.57,48061.92,


 5:41:18
Interval Count,0.00,31.03,0.00,14.16,41.67,48.49,0.00,0.00,0.00,7.33,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,12.41,0.00,5.66,16.68,19.39,0.00,0.00,0.00,2.93,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,25122.92,18362.40,18800.32,21046.31,17827.67,19780.10,20540.74,25380.64,17556.55,1740.39,25142.52,1069.32,17045.25,22744.17,24069.43,19224.77,
Total Counts,62807.30,45906.00,47000.80,52615.78,44569.17,49450.25,51351.84,63451.59,43891.38,4350.97,62856.29,2673.29,42613.13,56860.43,60173.57,48061.92,


 5:42:18
Interval Count,0.00,37.74,0.00,39.03,56.11,47.33,0.00,0.00,0.00,5.37,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,15.09,0.00,15.61,22.44,18.94,0.00,0.00,0.00,2.15,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,25122.92,18377.49,18800.32,21061.92,17850.11,19799.03,20540.74,25380.64,17556.55,1742.54,25142.52,1069.32,17045.25,22744.17,24069.43,19224.77,
Total Counts,62807.30,45943.74,47000.80,52654.80,44625.28,49497.58,51351.84,63451.59,43891.38,4356.34,62856.29,2673.29,42613.13,56860.43,60173.57,48061.92,


 5:43:18
Interval Count,0.00,26.22,0.00,51.05,38.17,26.63,0.00,0.00,0.09,6.28,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,10.48,0.00,20.40,15.25,10.64,0.00,0.00,0.04,2.51,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,25122.92,18387.98,18800.32,21082.34,17865.38,19809.68,20540.74,25380.64,17556.59,1745.05,25142.52,1069.32,17045.25,22744.17,24069.43,19224.77,
Total Counts,62807.30,45969.96,47000.80,52705.86,44663.45,49524.21,51351.84,63451.59,43891.47,4362.62,62856.29,2673.29,42613.13,56860.43,60173.57,48061.92,


 5:44:18
Interval Count,4.39,36.09,0.00,44.04,51.16,31.67,0.00,0.00,0.00,6.51,0.00,0.00,0.20,0.00,16.75,0.00,
Average m/min.,1.76,14.44,0.00,17.63,20.47,12.67,0.00,0.00,0.00,2.60,0.00,0.00,0.08,0.00,6.70,0.00,
Distance,25124.68,18402.42,18800.32,21099.96,17885.84,19822.35,20540.74,25380.64,17556.59,1747.65,25142.52,1069.32,17045.33,22744.17,24076.13,19224.77,
Total Counts,62811.70,46006.05,47000.80,52749.89,44714.61,49555.88,51351.84,63451.59,43891.47,4369.13,62856.29,2673.29,42613.33,56860.43,60190.32,48061.92,


 5:45:18
Interval Count,9.79,42.86,0.00,37.26,34.00,56.87,0.00,0.00,0.00,6.26,0.00,0.00,0.00,0.17,48.36,0.00,
Average m/min.,3.91,17.14,0.00,14.90,13.60,22.76,0.00,0.00,0.00,2.51,0.00,0.00,0.00,0.07,19.33,0.00,
Distance,25128.59,18419.56,18800.32,21114.86,17899.44,19845.10,20540.74,25380.64,17556.59,1750.16,25142.52,1069.32,17045.33,22744.24,24095.47,19224.77,
Total Counts,62821.49,46048.91,47000.80,52787.16,44748.61,49612.75,51351.84,63451.59,43891.47,4375.39,62856.29,2673.29,42613.33,56860.61,60238.67,48061.92,


 5:46:18
Interval Count,4.61,28.71,0.00,65.08,39.11,66.01,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.92,40.74,0.00,
Average m/min.,1.85,11.48,0.00,26.00,15.62,26.37,0.00,0.00,0.00,1.90,0.00,0.00,0.00,0.37,16.28,0.00,
Distance,25130.44,18431.05,18800.32,21140.89,17915.08,19871.51,20540.74,25380.64,17556.59,1752.06,25142.52,1069.32,17045.33,22744.61,24111.76,19224.77,
Total Counts,62826.09,46077.62,47000.80,52852.24,44787.71,49678.76,51351.84,63451.59,43891.47,4380.16,62856.29,2673.29,42613.33,56861.53,60279.41,48061.92,


 5:47:18
Interval Count,0.00,37.00,0.00,56.92,47.89,34.17,0.11,0.00,0.00,0.00,3.91,0.00,7.88,36.20,4.11,0.00,
Average m/min.,0.00,14.80,0.00,22.79,19.18,13.67,0.04,0.00,0.00,0.00,1.56,0.00,3.15,14.48,1.65,0.00,
Distance,25130.44,18445.85,18800.32,21163.66,17934.24,19885.17,20540.78,25380.64,17556.59,1752.06,25144.08,1069.32,17048.48,22759.09,24113.41,19224.77,
Total Counts,62826.09,46114.62,47000.80,52909.16,44835.61,49712.93,51351.95,63451.59,43891.47,4380.16,62860.20,2673.29,42621.21,56897.72,60283.51,48061.92,


 5:48:18
Interval Count,0.00,24.28,0.00,65.47,42.88,56.36,0.00,0.00,0.00,0.00,18.66,0.00,37.63,0.00,0.00,0.00,
Average m/min.,0.00,9.70,0.00,26.17,17.13,22.53,0.00,0.00,0.00,0.00,7.46,0.00,15.05,0.00,0.00,0.00,
Distance,25130.44,18455.56,18800.32,21189.85,17951.39,19907.72,20540.78,25380.64,17556.59,1752.06,25151.54,1069.32,17063.54,22759.09,24113.41,19224.77,
Total Counts,62826.09,46138.89,47000.80,52974.63,44878.49,49769.29,51351.95,63451.59,43891.47,4380.16,62878.86,2673.29,42658.84,56897.72,60283.51,48061.92,


 5:49:18
Interval Count,0.00,25.89,0.00,60.88,22.54,57.36,0.00,0.00,0.00,0.00,59.63,0.00,39.20,0.00,0.00,0.97,
Average m/min.,0.00,10.36,0.00,24.36,9.02,22.93,0.00,0.00,0.00,0.00,23.83,0.00,15.68,0.00,0.00,0.39,
Distance,25130.44,18465.92,18800.32,21214.21,17960.41,19930.66,20540.78,25380.64,17556.59,1752.06,25175.39,1069.32,17079.22,22759.09,24113.41,19225.16,
Total Counts,62826.09,46164.79,47000.80,53035.51,44901.03,49826.64,51351.95,63451.59,43891.47,4380.16,62938.49,2673.29,42698.04,56897.72,60283.51,48062.89,


 5:50:18
Interval Count,0.51,31.66,0.00,69.80,0.22,56.38,0.00,0.00,0.00,0.00,69.93,0.00,50.01,0.37,0.00,11.87,
Average m/min.,0.20,12.66,0.00,27.93,0.09,22.57,0.00,0.00,0.00,0.00,27.98,0.00,20.00,0.15,0.00,4.75,
Distance,25130.64,18478.58,18800.32,21242.13,17960.50,19953.21,20540.78,25380.64,17556.59,1752.06,25203.37,1069.32,17099.22,22759.24,24113.41,19229.91,
Total Counts,62826.61,46196.45,47000.80,53105.32,44901.25,49883.03,51351.95,63451.59,43891.47,4380.16,63008.42,2673.29,42748.05,56898.09,60283.51,48074.76,


 5:51:18
Interval Count,0.00,28.14,0.00,46.03,48.71,21.63,0.00,0.00,27.43,4.16,61.08,0.00,43.92,15.45,0.00,25.54,
Average m/min.,0.00,11.25,0.00,18.39,19.46,8.64,0.00,0.00,10.97,1.67,24.43,0.00,17.57,6.18,0.00,10.20,
Distance,25130.64,18489.84,18800.32,21260.54,17979.98,19961.86,20540.78,25380.64,17567.56,1753.73,25227.80,1069.32,17116.79,22765.42,24113.41,19240.12,
Total Counts,62826.61,46224.59,47000.80,53151.34,44949.96,49904.66,51351.95,63451.59,43918.91,4384.32,63069.50,2673.29,42791.97,56913.54,60283.51,48100.30,


 5:52:18
Interval Count,0.00,0.00,0.00,16.42,51.59,58.74,0.00,0.00,56.76,0.00,0.08,0.00,46.13,23.63,0.00,0.00,
Average m/min.,0.00,0.00,0.00,6.57,20.64,23.49,0.00,0.00,22.69,0.00,0.03,0.00,18.44,9.45,0.00,0.00,
Distance,25130.64,18489.84,18800.32,21267.11,18000.62,19985.36,20540.78,25380.64,17590.27,1753.73,25227.83,1069.32,17135.24,22774.87,24113.41,19240.12,
Total Counts,62826.61,46224.59,47000.80,53167.76,45001.55,49963.39,51351.95,63451.59,43975.67,4384.32,63069.58,2673.29,42838.11,56937.17,60283.51,48100.30,


 5:53:18
Interval Count,0.00,0.00,0.00,55.95,52.32,16.08,0.00,0.00,56.83,0.00,0.00,0.00,35.13,24.53,0.00,0.00,
Average m/min.,0.00,0.00,0.00,22.37,20.94,6.43,0.00,0.00,22.75,0.00,0.00,0.00,14.05,9.81,0.00,0.00,
Distance,25130.64,18489.84,18800.32,21289.48,18021.55,19991.79,20540.78,25380.64,17613.00,1753.73,25227.83,1069.32,17149.29,22784.68,24113.41,19240.12,
Total Counts,62826.61,46224.59,47000.80,53223.71,45053.87,49979.47,51351.95,63451.59,44032.50,4384.32,63069.58,2673.29,42873.24,56961.70,60283.51,48100.30,


 5:54:18
Interval Count,0.00,0.00,0.00,50.86,17.79,1.51,0.00,0.00,58.32,0.00,0.00,0.00,0.00,51.68,0.00,0.00,
Average m/min.,0.00,0.00,0.00,20.33,7.10,0.60,0.00,0.00,23.30,0.00,0.00,0.00,0.00,20.66,0.00,0.00,
Distance,25130.64,18489.84,18800.32,21309.83,18028.66,19992.39,20540.78,25380.64,17636.33,1753.73,25227.83,1069.32,17149.29,22805.35,24113.41,19240.12,
Total Counts,62826.61,46224.59,47000.80,53274.57,45071.66,49980.99,51351.95,63451.59,44090.82,4384.32,63069.58,2673.29,42873.24,57013.38,60283.51,48100.30,


 5:55:18
Interval Count,0.00,0.00,0.00,51.12,0.00,0.00,0.00,0.00,59.53,0.00,0.00,0.00,0.00,28.05,0.00,0.00,
Average m/min.,0.00,0.00,0.00,20.45,0.00,0.00,0.00,0.00,23.80,0.00,0.00,0.00,0.00,11.22,0.00,0.00,
Distance,25130.64,18489.84,18800.32,21330.27,18028.66,19992.39,20540.78,25380.64,17660.14,1753.73,25227.83,1069.32,17149.29,22816.57,24113.41,19240.12,
Total Counts,62826.61,46224.59,47000.80,53325.68,45071.66,49980.99,51351.95,63451.59,44150.34,4384.32,63069.58,2673.29,42873.24,57041.43,60283.51,48100.30,


 5:56:18
Interval Count,0.00,0.00,0.00,56.49,0.00,0.00,0.00,0.00,51.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,22.59,0.00,0.00,0.00,0.00,20.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,25130.64,18489.84,18800.32,21352.87,18028.66,19992.39,20540.78,25380.64,17680.73,1753.73,25227.83,1069.32,17149.29,22816.57,24113.41,19240.12,
Total Counts,62826.61,46224.59,47000.80,53382.17,45071.66,49980.99,51351.95,63451.59,44201.83,4384.32,63069.58,2673.29,42873.24,57041.43,60283.51,48100.30,


 5:57:18
Interval Count,0.00,0.00,0.00,51.13,0.00,0.00,0.01,0.00,59.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,20.43,0.00,0.00,0.00,0.00,23.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,25130.64,18489.84,18800.32,21373.32,18028.66,19992.39,20540.78,25380.64,17704.41,1753.73,25227.83,1069.32,17149.29,22816.57,24113.41,19240.12,
Total Counts,62826.61,46224.59,47000.80,53433.30,45071.66,49980.99,51351.96,63451.59,44261.01,4384.32,63069.58,2673.29,42873.24,57041.43,60283.51,48100.30,


 5:58:18
Interval Count,0.00,1.87,0.00,15.88,0.00,0.00,0.01,0.00,59.43,0.00,0.00,0.00,0.00,0.00,0.00,0.72,
Average m/min.,0.00,0.74,0.00,6.35,0.00,0.00,0.01,0.00,23.77,0.00,0.00,0.00,0.00,0.00,0.00,0.29,
Distance,25130.64,18490.58,18800.32,21379.67,18028.66,19992.39,20540.79,25380.64,17728.18,1753.73,25227.83,1069.32,17149.29,22816.57,24113.41,19240.41,
Total Counts,62826.61,46226.46,47000.80,53449.18,45071.66,49980.99,51351.97,63451.59,44320.45,4384.32,63069.58,2673.29,42873.24,57041.43,60283.51,48101.03,


 5:59:18
Interval Count,4.63,28.57,0.00,0.00,0.00,0.00,0.04,0.00,37.79,0.00,23.33,0.00,0.00,0.00,0.17,0.28,
Average m/min.,1.85,11.42,0.00,0.00,0.00,0.00,0.02,0.00,15.12,0.00,9.33,0.00,0.00,0.00,0.06,0.11,
Distance,25132.49,18502.01,18800.32,21379.67,18028.66,19992.39,20540.81,25380.64,17743.29,1753.73,25237.16,1069.32,17149.29,22816.57,24113.47,19240.52,
Total Counts,62831.24,46255.03,47000.80,53449.18,45071.66,49980.99,51352.01,63451.59,44358.24,4384.32,63092.91,2673.29,42873.24,57041.43,60283.68,48101.30,


 6:00:18
Interval Count,17.93,38.04,0.00,0.00,0.00,0.00,0.04,0.00,61.80,0.00,0.17,0.00,0.00,0.00,2.46,21.75,
Average m/min.,7.18,15.22,0.00,0.00,0.00,0.00,0.01,0.00,24.71,0.00,0.07,0.00,0.00,0.00,0.99,8.70,
Distance,25139.67,18517.23,18800.32,21379.67,18028.66,19992.39,20540.82,25380.64,17768.02,1753.73,25237.23,1069.32,17149.29,22816.57,24114.46,19249.22,
Total Counts,62849.17,46293.07,47000.80,53449.18,45071.66,49980.99,51352.05,63451.59,44420.04,4384.32,63093.08,2673.29,42873.24,57041.43,60286.14,48123.05,


 6:01:18
Interval Count,0.26,1.33,0.00,0.00,10.63,0.00,0.00,0.00,59.32,0.00,0.00,0.00,0.00,0.00,0.00,42.55,
Average m/min.,0.10,0.53,0.00,0.00,4.26,0.00,0.00,0.00,23.72,0.00,0.00,0.00,0.00,0.00,0.00,17.03,
Distance,25139.77,18517.76,18800.32,21379.67,18032.92,19992.39,20540.82,25380.64,17791.74,1753.73,25237.23,1069.32,17149.29,22816.57,24114.46,19266.24,
Total Counts,62849.43,46294.39,47000.80,53449.18,45082.29,49980.99,51352.05,63451.59,44479.36,4384.32,63093.08,2673.29,42873.24,57041.43,60286.14,48165.61,


 6:02:18
Interval Count,1.24,10.22,0.00,0.00,15.25,0.96,0.00,0.00,59.70,0.00,0.00,0.51,1.20,0.00,0.00,8.71,
Average m/min.,0.50,4.09,0.00,0.00,6.10,0.39,0.00,0.00,23.88,0.00,0.00,0.20,0.48,0.00,0.00,3.49,
Distance,25140.27,18521.85,18800.32,21379.67,18039.02,19992.78,20540.82,25380.64,17815.62,1753.73,25237.23,1069.52,17149.77,22816.57,24114.46,19269.73,
Total Counts,62850.67,46304.62,47000.80,53449.18,45097.54,49981.95,51352.05,63451.59,44539.05,4384.32,63093.08,2673.80,42874.43,57041.43,60286.14,48174.32,


 6:03:18
Interval Count,1.33,0.18,0.00,0.00,54.04,0.01,0.00,0.00,53.71,0.00,0.00,0.00,0.91,0.00,0.00,0.00,
Average m/min.,0.53,0.07,0.00,0.00,21.60,0.00,0.00,0.00,21.46,0.00,0.00,0.00,0.37,0.00,0.00,0.00,
Distance,25140.80,18521.92,18800.32,21379.67,18060.63,19992.78,20540.82,25380.64,17837.11,1753.73,25237.23,1069.52,17150.14,22816.57,24114.46,19269.73,
Total Counts,62852.00,46304.80,47000.80,53449.18,45151.58,49981.96,51352.05,63451.59,44592.76,4384.32,63093.08,2673.80,42875.34,57041.43,60286.14,48174.32,


 6:04:18
Interval Count,0.93,0.74,0.00,0.00,35.45,7.41,0.09,0.00,40.91,0.00,0.00,0.00,0.00,0.00,1.09,0.00,
Average m/min.,0.37,0.30,0.00,0.00,14.19,2.97,0.04,0.00,16.37,0.00,0.00,0.00,0.00,0.00,0.43,0.00,
Distance,25141.17,18522.22,18800.32,21379.67,18074.81,19995.75,20540.86,25380.64,17853.47,1753.73,25237.23,1069.52,17150.14,22816.57,24114.89,19269.73,
Total Counts,62852.93,46305.54,47000.80,53449.18,45187.03,49989.37,51352.14,63451.59,44633.67,4384.32,63093.08,2673.80,42875.34,57041.43,60287.24,48174.32,


 6:05:18
Interval Count,0.00,0.01,0.00,0.00,0.00,12.78,0.00,0.00,0.00,0.00,0.07,4.33,0.00,0.00,0.00,0.12,
Average m/min.,0.00,0.00,0.00,0.00,0.00,5.11,0.00,0.00,0.00,0.00,0.03,1.73,0.00,0.00,0.00,0.04,
Distance,25141.17,18522.22,18800.32,21379.67,18074.81,20000.86,20540.86,25380.64,17853.47,1753.73,25237.26,1071.25,17150.14,22816.57,24114.89,19269.77,
Total Counts,62852.93,46305.55,47000.80,53449.18,45187.03,50002.14,51352.14,63451.59,44633.67,4384.32,63093.14,2678.13,42875.34,57041.43,60287.24,48174.43,


 6:06:18
Interval Count,0.00,5.32,0.00,0.80,0.01,0.29,0.00,0.00,0.00,0.00,0.00,5.17,0.20,0.00,0.00,5.12,
Average m/min.,0.00,2.13,0.00,0.32,0.01,0.11,0.00,0.00,0.00,0.00,0.00,2.07,0.08,0.00,0.00,2.05,
Distance,25141.17,18524.35,18800.32,21379.99,18074.82,20000.97,20540.86,25380.64,17853.47,1753.73,25237.26,1073.32,17150.22,22816.57,24114.89,19271.82,
Total Counts,62852.93,46310.87,47000.80,53449.99,45187.04,50002.43,51352.14,63451.59,44633.67,4384.32,63093.14,2683.30,42875.54,57041.43,60287.24,48179.55,


 6:07:18
Interval Count,0.25,21.14,0.00,0.67,0.12,0.00,0.00,0.00,0.26,0.00,0.08,0.13,0.00,0.00,0.00,4.53,
Average m/min.,0.10,8.46,0.00,0.27,0.04,0.00,0.00,0.00,0.10,0.00,0.03,0.05,0.00,0.00,0.00,1.81,
Distance,25141.27,18532.81,18800.32,21380.26,18074.86,20000.97,20540.86,25380.64,17853.57,1753.73,25237.29,1073.37,17150.22,22816.57,24114.89,19273.63,
Total Counts,62853.18,46332.01,47000.80,53450.66,45187.16,50002.43,51352.14,63451.59,44633.93,4384.32,63093.22,2683.43,42875.54,57041.43,60287.24,48184.08,


 6:08:18
Interval Count,0.00,32.47,0.00,0.00,0.18,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.72,
Average m/min.,0.00,12.97,0.00,0.00,0.08,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.49,
Distance,25141.27,18545.79,18800.32,21380.26,18074.94,20001.02,20540.86,25380.64,17853.57,1753.73,25237.29,1073.37,17150.22,22816.57,24114.89,19275.12,
Total Counts,62853.18,46364.49,47000.80,53450.66,45187.34,50002.55,51352.14,63451.59,44633.93,4384.32,63093.22,2683.43,42875.54,57041.43,60287.24,48187.80,


 6:09:18
Interval Count,0.00,19.74,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
