,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,,,,,
,Version 11.16.5338.19188,,,,,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,,,,,
,,USB Interface REV 1 [1-FTDH63QW],,,,,,,,,,,,,,
,,USB Interface REV 2 [2-FTV64L2L],,,,,,,,,,,,,,
,     Experiment Name: Wolff_2-18-17,,,,,,,,,,,,,,,
,     Experiment Length: 10 Days,,,,,,,,,,,,,,,
,     Download Interval(Active Cycle): 1 Minute,,,,,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,,,,,
,     Start Time: 2/18/2017 12:22:59,,,,,,,,,,,,,,,
,     Stop Time: ~2/28/2017 12:22:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Interface/Port, 1-1, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6, 2-7, 2-8, 2-9, 2-10, 2-11, 2-12, 2-13, 2-14, 2-15
Counter/Animal ID, , , , , , , , , , , , , , , , 
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 2/18/2017 12:23:00,,,,,,,,,,,,,,,,
Total Counts,184.51,1.8,1120.91,24.88,418.72,571.89,0.62,203.17,218.03,97.54,243.38,49.29,75.12,638.05,208.67,587.49
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 12:58:01,,,,,,,,,,,,,,,,
Interval Count,18.28,0,53.25,0,0,24.61,0.04,0,0.11,0,0,0,0,0.09,0,4.03
Average m/min.,7.31,0,21.29,0,0,9.84,0.01,0,0.04,0,0,0,0,0.04,0,1.62
Distance,81.12,0.72,469.66,9.95,167.49,238.6,0.26,81.27,87.25,39.02,97.35,19.72,30.05,255.26,83.47,236.61
Total Counts,202.79,1.8,1174.16,24.88,418.72,596.5,0.66,203.17,218.13,97.54,243.38,49.29,75.12,638.14,208.67,591.51
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 12:59:01,,,,,,,,,,,,,,,,
Interval Count,0.67,0,60.71,0,1.22,40.83,0.09,0,0,0,0,0,0.12,0,0,8.04
Average m/min.,0.26,0,24.29,0,0.49,16.32,0.04,0,0,0,0,0,0.04,0,0,3.21
Distance,81.38,0.72,493.95,9.95,167.98,254.93,0.3,81.27,87.25,39.02,97.35,19.72,30.09,255.26,83.47,239.82
Total Counts,203.46,1.8,1234.87,24.88,419.95,637.33,0.75,203.17,218.13,97.54,243.38,49.29,75.24,638.14,208.67,599.55
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:00:01,,,,,,,,,,,,,,,,
Interval Count,1.64,0,62.37,0,2.38,38.95,0,0,0,0,0.01,0,0,0,0,10.97
Average m/min.,0.66,0,24.94,0,0.95,15.6,0,0,0,0,0.01,0,0,0,0,4.39
Distance,82.04,0.72,518.89,9.95,168.93,270.51,0.3,81.27,87.25,39.02,97.36,19.72,30.09,255.26,83.47,244.21
Total Counts,205.11,1.8,1297.24,24.88,422.33,676.28,0.75,203.17,218.13,97.54,243.39,49.29,75.24,638.14,208.67,610.53
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:01:01,,,,,,,,,,,,,,,,
Interval Count,0,0,64.04,0,0,44.71,0,0,0,0.95,0,0,0,0,0,21.46
Average m/min.,0,0,25.6,0,0,17.85,0,0,0,0.37,0,0,0,0,0,8.57
Distance,82.04,0.72,544.51,9.95,168.93,288.39,0.3,81.27,87.25,39.39,97.36,19.72,30.09,255.26,83.47,252.79
Total Counts,205.11,1.8,1361.28,24.88,422.33,720.99,0.75,203.17,218.13,98.49,243.39,49.29,75.24,638.14,208.67,631.99
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:02:01,,,,,,,,,,,,,,,,
Interval Count,0,0,62.78,0,10.46,41.8,0,0,1.66,0.16,0,0,0,0,0,10.05
Average m/min.,0,0,25.12,0,4.19,16.75,0,0,0.67,0.07,0,0,0,0,0,4.03
Distance,82.04,0.72,569.62,9.95,173.12,305.12,0.3,81.27,87.92,39.46,97.36,19.72,30.09,255.26,83.47,256.82
Total Counts,205.11,1.8,1424.05,24.88,432.79,762.79,0.75,203.17,219.79,98.64,243.39,49.29,75.24,638.14,208.67,642.04
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:03:01,,,,,,,,,,,,,,,,
Interval Count,0.2,0,62.61,0,2.3,44.51,0.54,0,18.67,0,0,0,0.07,5.25,0,5.5
Average m/min.,0.08,0,25.02,0,0.92,17.79,0.22,0,7.46,0,0,0,0.03,2.1,0,2.2
Distance,82.12,0.72,594.66,9.95,174.04,322.92,0.52,81.27,95.38,39.46,97.36,19.72,30.12,257.36,83.47,259.02
Total Counts,205.3,1.8,1486.66,24.88,435.09,807.3,1.29,203.17,238.46,98.64,243.39,49.29,75.3,643.39,208.67,647.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:04:01,,,,,,,,,,,,,,,,
Interval Count,0.99,0,68.47,0,0,12.01,0.5,0,38.28,0,0,0,0,1.86,0,0
Average m/min.,0.4,0,27.39,0,0,4.81,0.2,0,15.3,0,0,0,0,0.74,0,0
Distance,82.52,0.72,622.05,9.95,174.04,327.73,0.72,81.27,110.69,39.46,97.36,19.72,30.12,258.1,83.47,259.02
Total Counts,206.29,1.8,1555.13,24.88,435.09,819.32,1.79,203.17,276.74,98.64,243.39,49.29,75.3,645.25,208.67,647.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:05:01,,,,,,,,,,,,,,,,
Interval Count,0,0,66.51,0,0,2.09,0.36,0,1.53,0,0,0,0,0,0,0
Average m/min.,0,0,26.6,0,0,0.83,0.14,0,0.62,0,0,0,0,0,0,0
Distance,82.52,0.72,648.66,9.95,174.04,328.56,0.86,81.27,111.31,39.46,97.36,19.72,30.12,258.1,83.47,259.02
Total Counts,206.29,1.8,1621.64,24.88,435.09,821.41,2.14,203.17,278.26,98.64,243.39,49.29,75.3,645.25,208.67,647.54
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:06:01,,,,,,,,,,,,,,,,
Interval Count,0,0,18.08,0,6.18,0,0.14,0,0.76,0,0,0,0,0.08,1.01,1.75
Average m/min.,0,0,7.23,0,2.47,0,0.06,0,0.3,0,0,0,0,0.03,0.4,0.7
Distance,82.52,0.72,655.89,9.95,176.51,328.56,0.92,81.27,111.61,39.46,97.36,19.72,30.12,258.13,83.87,259.72
Total Counts,206.29,1.8,1639.72,24.88,441.28,821.41,2.29,203.17,279.03,98.64,243.39,49.29,75.3,645.33,209.68,649.29
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:07:01,,,,,,,,,,,,,,,,
Interval Count,0,0,21.26,0,7.63,29.26,0,0,19.61,0.07,0,0,0,0,1.74,2.12
Average m/min.,0,0,8.5,0,3.05,11.72,0,0,7.85,0.02,0,0,0,0,0.7,0.84
Distance,82.52,0.72,664.39,9.95,179.56,340.27,0.92,81.27,119.45,39.48,97.36,19.72,30.12,258.13,84.57,260.56
Total Counts,206.29,1.8,1660.99,24.88,448.91,850.67,2.29,203.17,298.63,98.71,243.39,49.29,75.3,645.33,211.42,651.41
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:08:01,,,,,,,,,,,,,,,,
Interval Count,0.24,0,59.26,0,17.11,49.42,0,0,0,0,0,0,0,0.62,0,1.46
Average m/min.,0.09,0,23.7,0,6.84,19.75,0,0,0,0,0,0,0,0.25,0,0.59
Distance,82.61,0.72,688.1,9.95,186.41,360.04,0.92,81.27,119.45,39.48,97.36,19.72,30.12,258.38,84.57,261.15
Total Counts,206.53,1.8,1720.25,24.88,466.01,900.09,2.29,203.17,298.63,98.71,243.39,49.29,75.3,645.95,211.42,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:09:01,,,,,,,,,,,,,,,,
Interval Count,0.74,0,58.22,0,0.07,49.3,0,0,0,0.29,0,0,0,3.01,0,0
Average m/min.,0.3,0,23.29,0,0.02,19.73,0,0,0,0.12,0,0,0,1.2,0,0
Distance,82.91,0.72,711.39,9.95,186.43,379.76,0.92,81.27,119.45,39.6,97.36,19.72,30.12,259.58,84.57,261.15
Total Counts,207.26,1.8,1778.47,24.88,466.08,949.39,2.29,203.17,298.63,99,243.39,49.29,75.3,648.96,211.42,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:10:01,,,,,,,,,,,,,,,,
Interval Count,0.11,0,61.67,0,0,37.09,0,0,0,0,0,0,0,31.29,0,0
Average m/min.,0.04,0,24.65,0,0,14.82,0,0,0,0,0,0,0,12.52,0,0
Distance,82.95,0.72,736.06,9.95,186.43,394.59,0.92,81.27,119.45,39.6,97.36,19.72,30.12,272.1,84.57,261.15
Total Counts,207.37,1.8,1840.14,24.88,466.08,986.49,2.29,203.17,298.63,99,243.39,49.29,75.3,680.25,211.42,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:11:01,,,,,,,,,,,,,,,,
Interval Count,9.91,0,62.82,0,0,35.53,0,0,0,0.14,0,0,0,0.8,0,0
Average m/min.,3.96,0,25.12,0,0,14.22,0,0,0,0.06,0,0,0,0.32,0,0
Distance,86.91,0.72,761.18,9.95,186.43,408.81,0.92,81.27,119.45,39.66,97.36,19.72,30.12,272.42,84.57,261.15
Total Counts,217.28,1.8,1902.96,24.88,466.08,1022.01,2.29,203.17,298.63,99.14,243.39,49.29,75.3,681.05,211.42,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:12:01,,,,,,,,,,,,,,,,
Interval Count,0,0,59.25,0,0,33.21,0.13,0,0,0.76,0,0.18,0,4.05,0,0
Average m/min.,0,0,23.69,0,0,13.28,0.05,0,0,0.3,0,0.07,0,1.62,0,0
Distance,86.91,0.72,784.88,9.95,186.43,422.09,0.97,81.27,119.45,39.96,97.36,19.79,30.12,274.04,84.57,261.15
Total Counts,217.28,1.8,1962.21,24.88,466.08,1055.22,2.42,203.17,298.63,99.91,243.39,49.47,75.3,685.11,211.42,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:13:01,,,,,,,,,,,,,,,,
Interval Count,0,0,57.97,0,0.89,46.26,0.05,0,0,1.36,0,0,0,24.89,0,0
Average m/min.,0,0,23.19,0,0.36,18.49,0.02,0,0,0.55,0,0,0,9.96,0,0
Distance,86.91,0.72,808.07,9.95,186.79,440.59,0.99,81.27,119.45,40.51,97.36,19.79,30.12,284,84.57,261.15
Total Counts,217.28,1.8,2020.18,24.88,466.97,1101.49,2.47,203.17,298.63,101.26,243.39,49.47,75.3,710,211.42,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:14:01,,,,,,,,,,,,,,,,
Interval Count,0,0,61.92,0,0,52.86,0,0,0,0,0,0,0,18.92,0,0
Average m/min.,0,0,24.75,0,0,21.15,0,0,0,0,0,0,0,7.56,0,0
Distance,86.91,0.72,832.84,9.95,186.79,461.74,0.99,81.27,119.45,40.51,97.36,19.79,30.12,291.57,84.57,261.15
Total Counts,217.28,1.8,2082.11,24.88,466.97,1154.34,2.47,203.17,298.63,101.26,243.39,49.47,75.3,728.92,211.42,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:15:01,,,,,,,,,,,,,,,,
Interval Count,0,0,64.28,0,0.55,38.91,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,25.69,0,0.22,15.54,0,0,0,0,0,0,0,0,0,0
Distance,86.91,0.72,858.55,9.95,187.01,477.3,0.99,81.27,119.45,40.51,97.36,19.79,30.12,291.57,84.57,261.15
Total Counts,217.28,1.8,2146.38,24.88,467.53,1193.25,2.47,203.17,298.63,101.26,243.39,49.47,75.3,728.92,211.42,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:16:01,,,,,,,,,,,,,,,,
Interval Count,0,0,43.86,0,0.38,48.04,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,17.55,0,0.15,19.24,0,0,0,0,0,0,0,0,0,0
Distance,86.91,0.72,876.09,9.95,187.16,496.52,0.99,81.27,119.45,40.51,97.36,19.79,30.12,291.57,84.57,261.15
Total Counts,217.28,1.8,2190.24,24.88,467.91,1241.29,2.47,203.17,298.63,101.26,243.39,49.47,75.3,728.92,211.42,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:17:01,,,,,,,,,,,,,,,,
Interval Count,0,0,54.84,0,1.89,46.07,0,0,0,0,0,0,0,0,0.51,0
Average m/min.,0,0,21.92,0,0.76,18.4,0,0,0,0,0,0,0,0,0.2,0
Distance,86.91,0.72,898.03,9.95,187.92,514.94,0.99,81.27,119.45,40.51,97.36,19.79,30.12,291.57,84.77,261.15
Total Counts,217.28,1.8,2245.08,24.88,469.8,1287.36,2.47,203.17,298.63,101.26,243.39,49.47,75.3,728.92,211.93,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:18:01,,,,,,,,,,,,,,,,
Interval Count,0,0,52.16,0,1.61,15.89,0.39,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,20.87,0,0.64,6.36,0.16,0,0,0,0,0,0,0,0,0
Distance,86.91,0.72,918.89,9.95,188.56,521.3,1.15,81.27,119.45,40.51,97.36,19.79,30.12,291.57,84.77,261.15
Total Counts,217.28,1.8,2297.24,24.88,471.41,1303.25,2.87,203.17,298.63,101.26,243.39,49.47,75.3,728.92,211.93,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:19:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0.01,3.33,0,0
Average m/min.,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.01,1.33,0,0
Distance,86.91,0.72,918.89,9.95,188.57,521.3,1.16,81.27,119.45,40.51,97.36,19.79,30.13,292.9,84.77,261.15
Total Counts,217.28,1.8,2297.24,24.88,471.42,1303.25,2.89,203.17,298.63,101.26,243.39,49.47,75.32,732.25,211.93,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:20:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,1.25,0,0,0,0,0.88,0,0,0,40.91,0,0
Average m/min.,0,0,0,0,0.5,0,0,0,0,0.35,0,0,0,16.36,0,0
Distance,86.91,0.72,918.89,9.95,189.07,521.3,1.16,81.27,119.45,40.86,97.36,19.79,30.13,309.26,84.77,261.15
Total Counts,217.28,1.8,2297.24,24.88,472.67,1303.25,2.89,203.17,298.63,102.14,243.39,49.47,75.32,773.16,211.93,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:21:01,,,,,,,,,,,,,,,,
Interval Count,0.34,0,1.42,0.33,0,0.17,0,0,0,0,0,0,0,16.92,0,0
Average m/min.,0.14,0,0.57,0.13,0,0.07,0,0,0,0,0,0,0,6.77,0,0
Distance,87.05,0.72,919.46,10.08,189.07,521.37,1.16,81.27,119.45,40.86,97.36,19.79,30.13,316.03,84.77,261.15
Total Counts,217.62,1.8,2298.66,25.21,472.67,1303.42,2.89,203.17,298.63,102.14,243.39,49.47,75.32,790.08,211.93,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:22:01,,,,,,,,,,,,,,,,
Interval Count,0,0.01,2.62,0,0.78,0,0.14,0,0,2.84,0,0,0,27.33,0.8,0
Average m/min.,0,0.01,1.05,0,0.31,0,0.06,0,0,1.13,0,0,0,10.92,0.32,0
Distance,87.05,0.73,920.51,10.08,189.38,521.37,1.22,81.27,119.45,41.99,97.36,19.79,30.13,326.96,85.09,261.15
Total Counts,217.62,1.82,2301.28,25.21,473.45,1303.42,3.04,203.17,298.63,104.99,243.39,49.47,75.32,817.41,212.74,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:23:01,,,,,,,,,,,,,,,,
Interval Count,0,0,2.08,0.12,0,2.68,0.01,0,0,0,0,0,0,47.25,1.24,0
Average m/min.,0,0,0.83,0.05,0,1.07,0,0,0,0,0,0,0,18.91,0.5,0
Distance,87.05,0.73,921.34,10.13,189.38,522.44,1.22,81.27,119.45,41.99,97.36,19.79,30.13,345.86,85.59,261.15
Total Counts,217.62,1.82,2303.36,25.33,473.45,1306.11,3.05,203.17,298.63,104.99,243.39,49.47,75.32,864.66,213.97,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:24:01,,,,,,,,,,,,,,,,
Interval Count,0,0.01,0.18,0.34,0,3.3,0,0,0,0,0,0,0,16.2,0,0
Average m/min.,0,0,0.08,0.14,0,1.32,0,0,0,0,0,0,0,6.48,0,0
Distance,87.05,0.73,921.42,10.27,189.38,523.76,1.22,81.27,119.45,41.99,97.36,19.79,30.13,352.34,85.59,261.15
Total Counts,217.62,1.83,2303.54,25.67,473.45,1309.41,3.05,203.17,298.63,104.99,243.39,49.47,75.32,880.86,213.97,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:25:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0.05,1.75,0,1.55,0.08,0,0,0,0,0,0,2.47,0,0
Average m/min.,0,0,0.02,0.7,0,0.62,0.03,0,0,0,0,0,0,0.99,0,0
Distance,87.05,0.73,921.44,10.97,189.38,524.38,1.25,81.27,119.45,41.99,97.36,19.79,30.13,353.33,85.59,261.15
Total Counts,217.62,1.83,2303.59,27.42,473.45,1310.96,3.13,203.17,298.63,104.99,243.39,49.47,75.32,883.33,213.97,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:26:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0.12,0,0.13,3.99,0.57,0,0,0,0,0,0,0,2.58,0
Average m/min.,0,0,0.04,0,0.05,1.6,0.23,0,0,0,0,0,0,0,1.03,0
Distance,87.05,0.73,921.48,10.97,189.43,525.98,1.48,81.27,119.45,41.99,97.36,19.79,30.13,353.33,86.62,261.15
Total Counts,217.62,1.83,2303.71,27.42,473.58,1314.95,3.7,203.17,298.63,104.99,243.39,49.47,75.32,883.33,216.55,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:27:01,,,,,,,,,,,,,,,,
Interval Count,0,0.93,0.11,0.26,0,2.28,0,0,0,0,0,0,0,0,5.09,0
Average m/min.,0,0.38,0.05,0.1,0,0.91,0,0,0,0,0,0,0,0,2.04,0
Distance,87.05,1.11,921.53,11.07,189.43,526.89,1.48,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.66,261.15
Total Counts,217.62,2.76,2303.82,27.68,473.58,1317.22,3.7,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.64,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:28:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0.5,10.95,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0.2,4.38,0,0,0,0,0,0,0,0,0,0
Distance,87.05,1.11,921.53,11.07,189.63,531.27,1.48,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.66,261.15
Total Counts,217.62,2.76,2303.82,27.68,474.08,1328.17,3.7,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.64,652.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:29:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0.07,6.5,0,0,0,0,0,0,0,0,0.12,0.21
Average m/min.,0,0,0,0,0.03,2.6,0,0,0,0,0,0,0,0,0.05,0.08
Distance,87.05,1.11,921.53,11.07,189.66,533.87,1.48,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.71,261.23
Total Counts,217.62,2.76,2303.82,27.68,474.14,1334.67,3.7,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:30:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,1.88,0.12,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0,0.75,0.05,0,0,0,0,0,0,0,0,0
Distance,87.05,1.11,921.53,11.07,189.66,534.62,1.53,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.71,261.23
Total Counts,217.62,2.76,2303.82,27.68,474.14,1336.55,3.82,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:31:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,29.01,0.05,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0,11.61,0.02,0,0,0,0,0,0,0,0,0
Distance,87.05,1.11,921.53,11.07,189.66,546.23,1.55,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.71,261.23
Total Counts,217.62,2.76,2303.82,27.68,474.14,1365.57,3.87,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:32:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0.11,7.66,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0.04,3.06,0,0,0,0,0,0,0,0,0,0
Distance,87.05,1.11,921.53,11.07,189.7,549.29,1.55,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.71,261.23
Total Counts,217.62,2.76,2303.82,27.68,474.25,1373.22,3.87,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:33:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0
Distance,87.05,1.11,921.53,11.07,189.7,550.78,1.55,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.71,261.23
Total Counts,217.62,2.76,2303.82,27.68,474.25,1376.96,3.87,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:34:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,9.89,0.08,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0,3.96,0.03,0,0,0,0,0,0,0,0,0
Distance,87.05,1.11,921.53,11.07,189.7,554.74,1.58,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.71,261.23
Total Counts,217.62,2.76,2303.82,27.68,474.25,1386.86,3.95,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:35:01,,,,,,,,,,,,,,,,
Interval Count,0.07,0,0,0,0.13,45,0,0,0,0,0,0,0,0,0,0
Average m/min.,0.02,0,0,0,0.05,18.01,0,0,0,0,0,0,0,0,0,0
Distance,87.07,1.11,921.53,11.07,189.75,572.74,1.58,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.71,261.23
Total Counts,217.68,2.76,2303.82,27.68,474.38,1431.86,3.95,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:36:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,10.12,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0,0
Distance,87.07,1.11,921.53,11.07,189.75,576.79,1.58,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.71,261.23
Total Counts,217.68,2.76,2303.82,27.68,474.38,1441.97,3.95,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:37:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
Distance,87.07,1.11,921.53,11.07,189.75,576.99,1.58,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.71,261.23
Total Counts,217.68,2.76,2303.82,27.68,474.38,1442.49,3.95,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:38:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0.01,6.71,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0.01,2.69,0,0,0,0,0,0,0,0,0,0
Distance,87.07,1.11,921.53,11.07,189.76,579.68,1.58,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.71,261.23
Total Counts,217.68,2.76,2303.82,27.68,474.39,1449.2,3.95,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:39:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,49.53,0,0,0,0,0,0,0,0,0,0
Average m/min.,0,0,0,0,0,19.81,0,0,0,0,0,0,0,0,0,0
Distance,87.07,1.11,921.53,11.07,189.76,599.49,1.58,81.27,119.45,41.99,97.36,19.79,30.13,353.33,88.71,261.23
Total Counts,217.68,2.76,2303.82,27.68,474.39,1498.72,3.95,203.17,298.63,104.99,243.39,49.47,75.32,883.33,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:40:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,6.84,0,0,0,0,0,0,0,2.11,0,0
Average m/min.,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0.84,0,0
Distance,87.07,1.11,921.53,11.07,189.76,602.23,1.58,81.27,119.45,41.99,97.36,19.79,30.13,354.17,88.71,261.23
Total Counts,217.68,2.76,2303.82,27.68,474.39,1505.57,3.95,203.17,298.63,104.99,243.39,49.47,75.32,885.43,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:41:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,41.34,0,0,0,0,0,0,0,6.78,0,0
Average m/min.,0,0,0,0,0,16.51,0,0,0,0,0,0,0,2.71,0,0
Distance,87.07,1.11,921.53,11.07,189.76,618.76,1.58,81.27,119.45,41.99,97.36,19.79,30.13,356.88,88.71,261.23
Total Counts,217.68,2.76,2303.82,27.68,474.39,1546.91,3.95,203.17,298.63,104.99,243.39,49.47,75.32,892.21,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:42:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,48.7,0,0,0,0,0,0,0,6.87,0,0
Average m/min.,0,0,0,0,0,19.5,0,0,0,0,0,0,0,2.75,0,0
Distance,87.07,1.11,921.53,11.07,189.76,638.24,1.58,81.27,119.45,41.99,97.36,19.79,30.13,359.63,88.71,261.23
Total Counts,217.68,2.76,2303.82,27.68,474.39,1595.61,3.95,203.17,298.63,104.99,243.39,49.47,75.32,899.08,221.76,653.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 13:43:01,,,,,,,,,,,,,,,,
Interval Count,0,0,0,0,0,43.7,0.01,0,0,0,0,0,0,0,0,0
