poke,correct,pellet,datetime,segment
1,1,0,2018-10-01 20:53:25.249098,2
1,1,0,2018-10-01 21:12:06.403883,2
1,1,0,2018-10-01 21:12:59.357008,2
1,1,1,2018-10-01 21:13:27.484938,2
1,1,0,2018-10-01 21:13:38.262037,2
1,1,0,2018-10-01 21:14:00.585035,2
3,0,0,2018-10-01 21:14:27.878980,2
2,0,0,2018-10-01 21:14:29.647047,2
1,1,0,2018-10-01 21:14:35.619947,2
3,0,0,2018-10-01 21:15:10.488111,2
2,0,0,2018-10-01 21:15:27.438062,2
3,0,0,2018-10-01 21:15:32.844068,2
1,1,0,2018-10-01 21:16:13.284010,2
3,0,0,2018-10-01 21:16:37.274977,2
1,1,1,2018-10-01 21:17:15.212965,2
1,1,0,2018-10-01 21:17:15.646070,2
1,1,0,2018-10-01 21:17:53.751051,2
2,0,0,2018-10-01 21:17:55.053053,2
1,1,0,2018-10-01 21:18:18.141920,2
3,0,0,2018-10-01 21:18:24.949049,2
3,0,0,2018-10-01 21:18:33.690992,2
1,1,0,2018-10-01 21:19:14.198072,2
3,0,0,2018-10-01 21:19:26.344068,2
2,0,0,2018-10-01 21:19:33.751051,2
1,1,1,2018-10-01 21:19:43.428053,2
1,1,0,2018-10-01 21:19:57.875074,2
1,1,0,2018-10-01 21:20:15.726881,2
