Test	Animal	Treatment	Code	Stage	Trial	Apparatus	Segment of test	Duration	Distance	Mean speed	Line crossings	Max speed	A : entries	A : time	A : distance	A : average speed	A : mean visit	A : mean distance to border	A : time getting closer to zone	A : time getting further from zone	B : entries	B : time	B : distance	B : average speed	B : mean visit	B : mean distance to border	B : time getting closer to zone	B : time getting further from zone	C : entries	C : time	C : distance	C : average speed	C : mean visit	C : mean distance to border	C : time getting closer to zone	C : time getting further from zone	A0 : entries	A0 : time	A0 : mean distance to border	A0 : time getting closer to zone	A0 : time getting further from zone	Center : entries	Center : time	Center : time getting closer to zone	Center : time getting further from zone	Group
1	1	A	A	First stage	1	Y Maze Wolff	91 - 92 secs.	1.0	0.000	0.000	0	0.030	0	0.0	0.000				0.4	0.1	0	0.0	0.000				0.4	0.1	0	1.0	0.000	0.000	1.0	0.025	0.0	0.0	0	0.0		0.4	0.1	0	0.0	0.4	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	92 - 93 secs.	1.0	0.000	0.000	0	0.040	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.2	0.5	0	1.0	0.000	0.034	1.0	0.031	0.0	0.0	0	0.0		0.2	0.5	0	0.0	0.2	0.5	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	93 - 94 secs.	1.0	0.000	0.000	0	0.032	0	0.0	0.000				0.0	0.3	0	0.0	0.000				0.0	0.3	0	1.0	0.000	0.023	1.0	0.037	0.0	0.0	0	0.0		0.0	0.3	0	0.0	0.0	0.3	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	94 - 95 secs.	1.0	0.000	0.000	0	0.016	0	0.0	0.000				0.3	0.1	0	0.0	0.000				0.3	0.1	0	1.0	0.000	0.000	1.0	0.037	0.0	0.0	0	0.0		0.3	0.1	0	0.0	0.3	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	95 - 96 secs.	1.0	0.023	0.023	0	0.020	0	0.0	0.000				0.1	0.6	0	0.0	0.000				0.1	0.6	0	1.0	0.023	0.000	1.0	0.038	0.0	0.0	0	0.0		0.1	0.6	0	0.0	0.1	0.6	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	96 - 97 secs.	1.0	0.023	0.023	0	0.076	0	0.0	0.000				0.6	0.3	0	0.0	0.000				0.6	0.3	0	1.0	0.023	0.038	1.0	0.031	0.0	0.0	0	0.0		0.7	0.2	0	0.0	0.6	0.3	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	97 - 98 secs.	1.0	0.100	0.100	0	0.131	0	0.0	0.000				0.9	0.0	0	0.0	0.000				0.9	0.0	0	1.0	0.100	0.133	1.0	0.036	0.0	0.0	0	0.0		0.8	0.1	0	0.0	0.9	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	98 - 99 secs.	1.0	0.027	0.027	0	0.136	0	0.0	0.000				0.3	0.6	0	0.0	0.000				0.4	0.5	0	1.0	0.027	0.024	1.0	0.035	0.0	0.0	0	0.0		0.3	0.6	0	0.0	0.4	0.5	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	99 - 100 secs.	1.0	0.023	0.023	0	0.023	0	0.0	0.000				0.0	0.7	0	0.0	0.000				0.1	0.6	0	1.0	0.023	0.000	1.0	0.027	0.0	0.0	0	0.0		0.0	0.7	0	0.0	0.1	0.6	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	100 - 101 secs.	1.0	0.000	0.000	0	0.057	0	0.0	0.000				0.6	0.1	0	0.0	0.000				0.5	0.2	0	1.0	0.000	0.023	1.0	0.032	0.0	0.0	0	0.0		0.6	0.1	0	0.0	0.5	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	101 - 102 secs.	1.0	0.076	0.076	0	0.099	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.0	0.9	0	1.0	0.076	0.092	1.0	0.034	0.0	0.0	0	0.0		0.1	0.8	0	0.0	0.0	0.9	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	102 - 103 secs.	1.0	0.034	0.034	0	0.129	0	0.0	0.000				0.5	0.5	0	0.0	0.000				0.5	0.5	0	1.0	0.034	0.097	1.0	0.037	0.0	0.0	0	0.0		0.4	0.6	0	0.0	0.5	0.5	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	103 - 104 secs.	1.0	0.029	0.029	0	0.070	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.1	0.8	0	1.0	0.029	0.031	1.0	0.034	0.0	0.0	0	0.0		0.1	0.8	0	0.0	0.1	0.8	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	104 - 105 secs.	1.0	0.000	0.000	0	0.051	0	0.0	0.000				0.6	0.2	0	0.0	0.000				0.6	0.2	0	1.0	0.000	0.027	1.0	0.029	0.0	0.0	0	0.0		0.6	0.2	0	0.0	0.6	0.2	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	105 - 106 secs.	1.0	0.038	0.038	0	0.090	0	0.0	0.000				0.7	0.0	0	0.0	0.000				0.7	0.0	0	1.0	0.038	0.080	1.0	0.026	0.0	0.0	0	0.0		0.6	0.1	0	0.0	0.7	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	106 - 107 secs.	1.0	0.185	0.185	0	0.224	0	0.0	0.000				0.7	0.1	0	0.0	0.000				0.8	0.0	0	1.0	0.185	0.179	1.0	0.028	0.0	0.0	0	0.0		0.7	0.1	0	0.0	0.8	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	107 - 108 secs.	1.0	0.051	0.051	0	0.140	0	0.0	0.000				0.9	0.0	0	0.0	0.000				0.7	0.1	0	1.0	0.051	0.052	1.0	0.027	0.0	0.0	0	0.0		0.9	0.0	0	0.0	0.9	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	108 - 109 secs.	1.0	0.077	0.077	1	0.145	0	0.0	0.000				0.8	0.1	0	0.0	0.000				0.9	0.1	0	0.3	0.025	0.000	0.3	0.013	0.1	0.6	0	0.0		0.7	0.1	1	0.7	0.2	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	109 - 110 secs.	1.0	0.023	0.023	0	0.032	0	0.0	0.000				0.2	0.3	0	0.0	0.000				0.7	0.3	0	0.0	0.000				0.1	0.8	0	0.0		0.2	0.3	0	1.0	0.0	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	110 - 111 secs.	1.0	0.000	0.000	0	0.057	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.5	0.5	0	0.0	0.000				0.5	0.5	0	0.0		0.2	0.5	0	1.0	0.0	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	111 - 112 secs.	1.0	0.215	0.215	1	0.241	0	0.0	0.000				0.0	0.9	1	0.9	0.181	0.241	0.9	0.027	0.0	0.0	0	0.0	0.000				0.0	0.9	0	0.0		0.0	0.9	0	0.1	0.0	0.8	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	112 - 113 secs.	1.0	0.000	0.000	0	0.174	0	0.0	0.000				0.4	0.6	0	1.0	0.000	0.024	1.0	0.038	0.0	0.0	0	0.0	0.000				0.4	0.6	0	0.0		0.4	0.6	0	0.0	0.4	0.6	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	113 - 114 secs.	1.0	0.117	0.117	0	0.188	0	0.0	0.000				0.2	0.8	0	1.0	0.117	0.141	1.0	0.039	0.0	0.0	0	0.0	0.000				0.2	0.8	0	0.0		0.3	0.7	0	0.0	0.2	0.8	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	114 - 115 secs.	1.0	0.000	0.000	0	0.054	0	0.0	0.000				0.5	0.2	0	1.0	0.000	0.054	1.0	0.035	0.0	0.0	0	0.0	0.000				0.5	0.2	0	0.0		0.5	0.2	0	0.0	0.5	0.2	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	115 - 116 secs.	1.0	0.000	0.000	0	0.028	0	0.0	0.000				0.2	0.4	0	1.0	0.000	0.000	1.0	0.028	0.0	0.0	0	0.0	0.000				0.2	0.4	0	0.0		0.2	0.4	0	0.0	0.2	0.4	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	116 - 117 secs.	1.0	0.000	0.000	0	0.056	0	0.0	0.000				0.2	0.6	0	1.0	0.000	0.054	1.0	0.037	0.0	0.0	0	0.0	0.000				0.2	0.6	0	0.0		0.1	0.7	0	0.0	0.2	0.6	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	117 - 118 secs.	1.0	0.000	0.000	0	0.038	0	0.0	0.000				0.3	0.4	0	1.0	0.000	0.028	1.0	0.041	0.0	0.0	0	0.0	0.000				0.3	0.4	0	0.0		0.3	0.4	0	0.0	0.3	0.4	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	118 - 119 secs.	1.0	0.000	0.000	0	0.032	0	0.0	0.000				0.2	0.6	0	1.0	0.000	0.000	1.0	0.038	0.0	0.0	0	0.0	0.000				0.2	0.6	0	0.0		0.1	0.6	0	0.0	0.2	0.6	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	119 - 120 secs.	1.0	0.025	0.025	0	0.024	0	0.0	0.000				0.0	0.7	0	1.0	0.025	0.032	1.0	0.035	0.0	0.0	0	0.0	0.000				0.0	0.7	0	0.0		0.1	0.6	0	0.0	0.0	0.7	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	120 - 121 secs.	1.0	0.024	0.024	0	0.077	0	0.0	0.000				0.7	0.2	0	1.0	0.024	0.000	1.0	0.031	0.0	0.0	0	0.0	0.000				0.7	0.2	0	0.0		0.5	0.4	0	0.0	0.7	0.2	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	121 - 122 secs.	1.0	0.028	0.028	0	0.064	0	0.0	0.000				0.4	0.1	0	1.0	0.028	0.000	1.0	0.035	0.0	0.0	0	0.0	0.000				0.4	0.1	0	0.0		0.4	0.1	0	0.0	0.4	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	122 - 123 secs.	1.0	0.182	0.182	0	0.242	0	0.0	0.000				1.0	0.0	0	1.0	0.182	0.278	1.0	0.038	0.0	0.0	0	0.0	0.000				1.0	0.0	0	0.0		1.0	0.0	0	0.0	1.0	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	123 - 124 secs.	1.0	0.122	0.122	1	0.222	0	0.0	0.000				0.9	0.0	0	0.8	0.122	0.141	0.8	0.023	0.0	0.1	0	0.0	0.000				0.8	0.1	0	0.0		0.9	0.0	1	0.2	0.7	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	124 - 125 secs.	1.0	0.119	0.119	1	0.151	1	0.3	0.035	0.288	0.3	0.017	0.6	0.0	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.1	0.8	0	0.0		0.9	0.0	0	0.7	0.0	0.2	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	125 - 126 secs.	1.0	0.091	0.091	0	0.198	0	1.0	0.091	0.099	1.0	0.033	0.0	0.0	0	0.0	0.000				0.2	0.8	0	0.0	0.000				0.2	0.8	0	0.0		0.8	0.2	0	0.0	0.2	0.8	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	126 - 127 secs.	1.0	0.125	0.125	0	0.147	0	1.0	0.125	0.134	1.0	0.036	0.0	0.0	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.0	0.9	0	0.0		0.9	0.0	0	0.0	0.0	0.9	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	127 - 128 secs.	1.0	0.023	0.023	0	0.064	0	1.0	0.023	0.000	1.0	0.033	0.0	0.0	0	0.0	0.000				0.0	1.0	0	0.0	0.000				0.0	1.0	0	0.0		1.0	0.0	0	0.0	0.0	1.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	128 - 129 secs.	1.0	0.062	0.062	1	0.117	0	0.8	0.027	0.000	0.8	0.022	0.0	0.1	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.3	0.5	1	0.2	0.015	0.2	0.2	0	0.0	0.2	0.5	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	129 - 130 secs.	1.0	0.049	0.049	0	0.108	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.0	0.9	0	1.0	0.034	0.0	0.0	0	0.0	0.0	0.9	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	130 - 131 secs.	1.0	0.032	0.032	0	0.087	0	0.0	0.000				0.5	0.5	0	0.0	0.000				0.5	0.5	0	0.0	0.000				0.5	0.5	0	1.0	0.034	0.0	0.0	0	0.0	0.5	0.5	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	131 - 132 secs.	1.0	0.023	0.023	0	0.046	0	0.0	0.000				0.0	0.7	0	0.0	0.000				0.1	0.7	0	0.0	0.000				0.0	0.8	0	1.0	0.034	0.0	0.0	0	0.0	0.0	0.7	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	132 - 133 secs.	1.0	0.024	0.024	0	0.081	0	0.0	0.000				0.5	0.1	0	0.0	0.000				0.7	0.2	0	0.0	0.000				0.6	0.4	0	1.0	0.032	0.0	0.0	0	0.0	0.5	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	133 - 134 secs.	1.0	0.024	0.024	0	0.046	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.1	0.9	0	0.0	0.000				0.0	1.0	0	1.0	0.036	0.0	0.0	0	0.0	0.0	0.9	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	134 - 135 secs.	1.0	0.000	0.000	0	0.031	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.2	0.6	0	1.0	0.036	0.0	0.0	0	0.0	0.2	0.6	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	135 - 136 secs.	1.0	0.000	0.000	0	0.035	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.5	0.4	0	0.0	0.000				0.2	0.6	0	1.0	0.038	0.0	0.0	0	0.0	0.2	0.5	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	136 - 137 secs.	1.0	0.000	0.000	0	0.032	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.4	0.4	0	1.0	0.035	0.0	0.0	0	0.0	0.3	0.4	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	137 - 138 secs.	1.0	0.081	0.081	0	0.149	0	0.0	0.000				1.0	0.0	0	0.0	0.000				1.0	0.0	0	0.0	0.000				1.0	0.0	0	1.0	0.033	0.0	0.0	0	0.0	1.0	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	138 - 139 secs.	1.0	0.173	0.173	1	0.212	1	0.7	0.122	0.254	0.7	0.025	0.2	0.0	0	0.0	0.000				0.9	0.0	0	0.0	0.000				0.9	0.0	0	0.3	0.017	0.0	0.6	0	0.0	0.9	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	139 - 140 secs.	1.0	0.084	0.084	0	0.197	0	1.0	0.084	0.084	1.0	0.028	0.0	0.0	0	0.0	0.000				0.8	0.1	0	0.0	0.000				0.8	0.1	0	0.0		0.1	0.8	0	0.0	0.8	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	140 - 141 secs.	1.0	0.186	0.186	2	0.199	0	0.4	0.100	0.120	0.4	0.025	0.0	0.6	0	0.0	0.000				0.5	0.5	1	0.2	0.000	0.141	0.2	0.013	0.7	0.0	0	0.0		0.0	1.0	1	0.5	0.3	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	141 - 142 secs.	1.0	0.000	0.000	0	0.080	0	0.0	0.000				0.0	0.6	0	0.0	0.000				0.2	0.4	0	1.0	0.000	0.000	1.0	0.026	0.0	0.0	0	0.0		0.0	0.6	0	0.0	0.0	0.6	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	142 - 143 secs.	1.0	0.169	0.169	0	0.188	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.0	0.9	0	1.0	0.169	0.179	1.0	0.029	0.0	0.0	0	0.0		0.0	0.9	0	0.0	0.0	0.9	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	143 - 144 secs.	1.0	0.000	0.000	0	0.106	0	0.0	0.000				0.6	0.2	0	0.0	0.000				0.6	0.2	0	1.0	0.000	0.000	1.0	0.022	0.0	0.0	0	0.0		0.4	0.4	0	0.0	0.6	0.2	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	144 - 145 secs.	1.0	0.096	0.096	0	0.176	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.1	0.8	0	1.0	0.096	0.104	1.0	0.033	0.0	0.0	0	0.0		0.0	0.9	0	0.0	0.1	0.8	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	145 - 146 secs.	1.0	0.024	0.024	0	0.130	0	0.0	0.000				0.1	0.5	0	0.0	0.000				0.1	0.5	0	1.0	0.024	0.025	1.0	0.038	0.0	0.0	0	0.0		0.1	0.5	0	0.0	0.1	0.5	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	146 - 147 secs.	1.0	0.000	0.000	0	0.013	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.1	0.1	0	1.0	0.000	0.000	1.0	0.039	0.0	0.0	0	0.0		0.1	0.1	0	0.0	0.1	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	147 - 148 secs.	1.0	0.025	0.025	0	0.026	0	0.0	0.000				0.2	0.4	0	0.0	0.000				0.2	0.4	0	1.0	0.025	0.000	1.0	0.035	0.0	0.0	0	0.0		0.1	0.5	0	0.0	0.2	0.4	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	148 - 149 secs.	1.0	0.000	0.000	0	0.045	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.2	0.5	0	1.0	0.000	0.027	1.0	0.029	0.0	0.0	0	0.0		0.4	0.3	0	0.0	0.2	0.5	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	149 - 150 secs.	1.0	0.000	0.000	0	0.062	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.2	0.6	0	1.0	0.000	0.045	1.0	0.036	0.0	0.0	0	0.0		0.3	0.5	0	0.0	0.2	0.6	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	150 - 151 secs.	1.0	0.000	0.000	0	0.027	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.4	0.3	0	1.0	0.000	0.035	1.0	0.037	0.0	0.0	0	0.0		0.2	0.5	0	0.0	0.4	0.3	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	151 - 152 secs.	1.0	0.000	0.000	0	0.017	0	0.0	0.000				0.3	0.2	0	0.0	0.000				0.3	0.2	0	1.0	0.000	0.025	1.0	0.036	0.0	0.0	0	0.0		0.2	0.3	0	0.0	0.3	0.2	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	152 - 153 secs.	1.0	0.000	0.000	0	0.018	0	0.0	0.000				0.3	0.3	0	0.0	0.000				0.3	0.3	0	1.0	0.000	0.023	1.0	0.039	0.0	0.0	0	0.0		0.3	0.3	0	0.0	0.3	0.3	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	153 - 154 secs.	1.0	0.000	0.000	0	0.045	0	0.0	0.000				0.1	0.5	0	0.0	0.000				0.1	0.5	0	1.0	0.000	0.000	1.0	0.028	0.0	0.0	0	0.0		0.2	0.4	0	0.0	0.1	0.5	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	154 - 155 secs.	1.0	0.024	0.024	0	0.062	0	0.0	0.000				0.5	0.1	0	0.0	0.000				0.5	0.1	0	1.0	0.024	0.067	1.0	0.033	0.0	0.0	0	0.0		0.5	0.1	0	0.0	0.5	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	155 - 156 secs.	1.0	0.000	0.000	0	0.007	0	0.0	0.000				0.0	0.1	0	0.0	0.000				0.0	0.1	0	1.0	0.000	0.000	1.0	0.031	0.0	0.0	0	0.0		0.0	0.1	0	0.0	0.0	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	156 - 157 secs.	1.0	0.000	0.000	0	0.013	0	0.0	0.000				0.4	0.2	0	0.0	0.000				0.4	0.2	0	1.0	0.000	0.000	1.0	0.034	0.0	0.0	0	0.0		0.2	0.4	0	0.0	0.4	0.2	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	157 - 158 secs.	1.0	0.000	0.000	0	0.013	0	0.0	0.000				0.3	0.1	0	0.0	0.000				0.3	0.1	0	1.0	0.000	0.000	1.0	0.034	0.0	0.0	0	0.0		0.3	0.1	0	0.0	0.3	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	158 - 159 secs.	1.0	0.000	0.000	0	0.012	0	0.0	0.000				0.2	0.4	0	0.0	0.000				0.2	0.4	0	1.0	0.000	0.000	1.0	0.034	0.0	0.0	0	0.0		0.3	0.2	0	0.0	0.2	0.4	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	159 - 160 secs.	1.0	0.000	0.000	0	0.034	0	0.0	0.000				0.9	0.0	0	0.0	0.000				0.9	0.0	0	1.0	0.000	0.032	1.0	0.033	0.0	0.0	0	0.0		0.9	0.0	0	0.0	0.9	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	160 - 161 secs.	1.0	0.050	0.050	0	0.067	0	0.0	0.000				0.7	0.2	0	0.0	0.000				0.7	0.2	0	1.0	0.050	0.029	1.0	0.028	0.0	0.0	0	0.0		0.7	0.2	0	0.0	0.7	0.2	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	161 - 162 secs.	1.0	0.122	0.122	0	0.182	0	0.0	0.000				0.9	0.0	0	0.0	0.000				0.9	0.0	0	1.0	0.122	0.157	1.0	0.036	0.0	0.0	0	0.0		0.9	0.0	0	0.0	0.9	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	162 - 163 secs.	1.0	0.055	0.055	0	0.142	0	0.0	0.000				0.7	0.1	0	0.0	0.000				0.8	0.0	0	1.0	0.055	0.065	1.0	0.032	0.0	0.0	0	0.0		0.7	0.1	0	0.0	0.7	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	163 - 164 secs.	1.0	0.064	0.064	0	0.098	0	0.0	0.000				0.5	0.3	0	0.0	0.000				0.6	0.1	0	1.0	0.064	0.048	1.0	0.027	0.0	0.0	0	0.0		0.5	0.3	0	0.0	0.7	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	164 - 165 secs.	1.0	0.086	0.086	1	0.159	0	0.0	0.000				0.5	0.4	0	0.0	0.000				1.0	0.0	0	0.0	0.024				0.1	0.7	0	0.0		0.5	0.4	1	1.0	0.0	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	165 - 166 secs.	1.0	0.072	0.072	1	0.162	0	0.0	0.000				0.2	0.5	1	0.9	0.072	0.069	0.9	0.022	0.0	0.0	0	0.0	0.000				0.1	0.6	0	0.0		0.2	0.5	0	0.1	0.2	0.5	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	166 - 167 secs.	1.0	0.086	0.086	0	0.173	0	0.0	0.000				0.1	0.9	0	1.0	0.086	0.128	1.0	0.026	0.0	0.0	0	0.0	0.000				0.3	0.7	0	0.0		0.1	0.9	0	0.0	0.2	0.8	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	167 - 168 secs.	1.0	0.135	0.135	0	0.190	0	0.0	0.000				0.0	0.9	0	1.0	0.135	0.100	1.0	0.030	0.0	0.0	0	0.0	0.000				0.0	0.9	0	0.0		0.0	0.9	0	0.0	0.0	0.9	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	168 - 169 secs.	1.0	0.029	0.029	0	0.142	0	0.0	0.000				0.2	0.6	0	1.0	0.029	0.117	1.0	0.038	0.0	0.0	0	0.0	0.000				0.2	0.6	0	0.0		0.2	0.6	0	0.0	0.2	0.6	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	169 - 170 secs.	1.0	0.000	0.000	0	0.060	0	0.0	0.000				0.5	0.3	0	1.0	0.000	0.037	1.0	0.030	0.0	0.0	0	0.0	0.000				0.5	0.3	0	0.0		0.7	0.1	0	0.0	0.5	0.3	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	170 - 171 secs.	1.0	0.000	0.000	0	0.033	0	0.0	0.000				0.2	0.5	0	1.0	0.000	0.027	1.0	0.028	0.0	0.0	0	0.0	0.000				0.2	0.5	0	0.0		0.0	0.7	0	0.0	0.2	0.5	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	171 - 172 secs.	1.0	0.000	0.000	0	0.052	0	0.0	0.000				0.3	0.7	0	1.0	0.000	0.049	1.0	0.039	0.0	0.0	0	0.0	0.000				0.3	0.7	0	0.0		0.4	0.6	0	0.0	0.3	0.7	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	172 - 173 secs.	1.0	0.000	0.000	0	0.016	0	0.0	0.000				0.1	0.4	0	1.0	0.000	0.000	1.0	0.038	0.0	0.0	0	0.0	0.000				0.1	0.4	0	0.0		0.2	0.3	0	0.0	0.1	0.4	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	173 - 174 secs.	1.0	0.000	0.000	0	0.033	0	0.0	0.000				0.2	0.6	0	1.0	0.000	0.031	1.0	0.036	0.0	0.0	0	0.0	0.000				0.2	0.6	0	0.0		0.4	0.5	0	0.0	0.2	0.6	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	174 - 175 secs.	1.0	0.000	0.000	0	0.056	0	0.0	0.000				0.9	0.1	0	1.0	0.000	0.072	1.0	0.041	0.0	0.0	0	0.0	0.000				0.9	0.1	0	0.0		0.7	0.3	0	0.0	0.9	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	175 - 176 secs.	1.0	0.238	0.238	0	0.289	0	0.0	0.000				0.9	0.0	0	1.0	0.238	0.230	1.0	0.032	0.0	0.0	0	0.0	0.000				0.9	0.0	0	0.0		0.9	0.0	0	0.0	0.9	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	176 - 177 secs.	1.0	0.045	0.045	0	0.230	0	0.0	0.000				0.9	0.1	0	1.0	0.045	0.042	1.0	0.013	0.0	0.0	0	0.0	0.000				0.7	0.2	0	0.0		0.9	0.1	0	0.0	0.9	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	177 - 178 secs.	1.0	0.000	0.000	0	0.019	0	0.0	0.000				0.2	0.6	0	1.0	0.000	0.023	1.0	0.007	0.0	0.0	0	0.0	0.000				0.6	0.2	0	0.0		0.2	0.6	0	0.0	0.3	0.4	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	178 - 179 secs.	1.0	0.023	0.023	3	0.073	0	0.0	0.000				0.5	0.2	1	0.7	0.023	0.000	0.7	0.006	0.0	0.0	0	0.0	0.000				0.4	0.4	0	0.0		0.5	0.2	2	0.3	0.2	0.1	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	179 - 180 secs.	1.0	0.058	0.058	0	0.134	0	0.0	0.000				0.7	0.1	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.5	0.4	0	0.0		0.7	0.1	0	1.0	0.0	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	180 - 181 secs.	1.0	0.024	0.024	0	0.079	0	0.0	0.000				0.5	0.2	0	0.0	0.000				0.5	0.3	0	0.0	0.000				0.2	0.6	0	0.0		0.5	0.2	0	1.0	0.0	0.0	Irrad
1	1	A	A	First stage	1	Y Maze Wolff	181 - 182 secs.	1.0	0.033	0.033	0	0.110	0	0.0	0.000				0.1	0.8	0	0.0	0.000				0.3	0.6	0	0.0	0.000				0.8	0.1	0	0.0		0.1	0.6	0	1.0	0.0	0.0	Irrad
