Test	Animal	Treatment	Code	Stage	Trial	Apparatus	Segment of test	Distance	Mean speed	Time mobile	Time immobile	A : entries	A : time	A : distance	A : mean distance from	A : mean distance to border	B : entries	B : time	B : distance	B : mean distance from	B : mean distance to border	C : entries	C : time	C : distance	C : mean distance from	C : mean distance to border	A0 : entries	A0 : time	A0 : distance	A0 : mean distance from	A0 : mean distance to border	Center : entries	Center : time	Center : distance	Center : mean distance from	Center : mean distance to border	Group	ID
7	7	A	A	First stage	1	Y Maze Wolff	140 - 141 secs.	0.178	0.178	1.0	0.0	0	0.0	0.000	0.102		1	0.7	0.124	0.028	0.027	0	0.0	0.000	0.091		0	0.0	0.000	0.395		0	0.3	0.055	0.065	0.027	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	141 - 142 secs.	0.052	0.052	1.0	0.0	0	0.0	0.000	0.223		0	1.0	0.052		0.035	0	0.0	0.000	0.234		0	0.0	0.000	0.510		0	0.0	0.000	0.183		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	142 - 143 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.224		0	1.0	0.000		0.031	0	0.0	0.000	0.235		0	0.0	0.000	0.514		0	0.0	0.000	0.185		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	143 - 144 secs.	0.111	0.111	0.8	0.2	0	0.0	0.000	0.304		0	1.0	0.111		0.035	0	0.0	0.000	0.315		0	0.0	0.000	0.572		0	0.0	0.000	0.265		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	144 - 145 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.350		0	1.0	0.000		0.031	0	0.0	0.000	0.361		0	0.0	0.000	0.604		0	0.0	0.000	0.311		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	145 - 146 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.349		0	1.0	0.000		0.030	0	0.0	0.000	0.361		0	0.0	0.000	0.603		0	0.0	0.000	0.310		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	146 - 147 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.343		0	1.0	0.000		0.032	0	0.0	0.000	0.355		0	0.0	0.000	0.600		0	0.0	0.000	0.304		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	147 - 148 secs.	0.019	0.019	0.7	0.3	0	0.0	0.000	0.354		0	1.0	0.019		0.038	0	0.0	0.000	0.365		0	0.0	0.000	0.614		0	0.0	0.000	0.315		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	148 - 149 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.358		0	1.0	0.000		0.033	0	0.0	0.000	0.370		0	0.0	0.000	0.621		0	0.0	0.000	0.319		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	149 - 150 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.366		0	1.0	0.000		0.028	0	0.0	0.000	0.378		0	0.0	0.000	0.631		0	0.0	0.000	0.327		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	150 - 151 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.350		0	1.0	0.000		0.036	0	0.0	0.000	0.361		0	0.0	0.000	0.609		0	0.0	0.000	0.311		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	151 - 152 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.351		0	1.0	0.000		0.037	0	0.0	0.000	0.363		0	0.0	0.000	0.612		0	0.0	0.000	0.312		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	152 - 153 secs.	0.000	0.000	0.9	0.1	0	0.0	0.000	0.363		0	1.0	0.000		0.036	0	0.0	0.000	0.375		0	0.0	0.000	0.623		0	0.0	0.000	0.324		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	153 - 154 secs.	0.048	0.048	1.0	0.0	0	0.0	0.000	0.342		0	1.0	0.048		0.030	0	0.0	0.000	0.353		0	0.0	0.000	0.598		0	0.0	0.000	0.303		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	154 - 155 secs.	0.046	0.046	1.0	0.0	0	0.0	0.000	0.302		0	1.0	0.046		0.028	0	0.0	0.000	0.313		0	0.0	0.000	0.565		0	0.0	0.000	0.263		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	155 - 156 secs.	0.019	0.019	1.0	0.0	0	0.0	0.000	0.332		0	1.0	0.019		0.026	0	0.0	0.000	0.344		0	0.0	0.000	0.588		0	0.0	0.000	0.293		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	156 - 157 secs.	0.051	0.051	1.0	0.0	0	0.0	0.000	0.329		0	1.0	0.051		0.030	0	0.0	0.000	0.340		0	0.0	0.000	0.596		0	0.0	0.000	0.290		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	157 - 158 secs.	0.223	0.223	1.0	0.0	0	0.0	0.000	0.184		0	1.0	0.223		0.031	0	0.0	0.000	0.190		0	0.0	0.000	0.469		0	0.0	0.000	0.138		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	158 - 159 secs.	0.022	0.022	1.0	0.0	0	0.0	0.000	0.083		0	1.0	0.022		0.021	0	0.0	0.000	0.086		0	0.0	0.000	0.375		0	0.0	0.000	0.022		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	159 - 160 secs.	0.030	0.030	1.0	0.0	0	0.0	0.000	0.075		0	0.9	0.030	0.013	0.014	0	0.0	0.000	0.080		0	0.0	0.000	0.368		1	0.1	0.000	0.015	0.012	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	160 - 161 secs.	0.092	0.092	1.0	0.0	0	0.0	0.000	0.048		0	0.0	0.000	0.047		1	0.1	0.000	0.036	0.015	0	0.0	0.000	0.345		0	1.0	0.092	0.017	0.027	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	161 - 162 secs.	0.022	0.022	1.0	0.0	0	0.0	0.000	0.088		0	0.0	0.000	0.092		0	1.0	0.022		0.025	0	0.0	0.000	0.387		0	0.0	0.000	0.039		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	162 - 163 secs.	0.066	0.066	1.0	0.0	0	0.0	0.000	0.116		0	0.0	0.000	0.117		0	1.0	0.066		0.027	0	0.0	0.000	0.414		0	0.0	0.000	0.071		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	163 - 164 secs.	0.086	0.086	1.0	0.0	0	0.0	0.000	0.187		0	0.0	0.000	0.197		0	1.0	0.086		0.028	0	0.0	0.000	0.486		0	0.0	0.000	0.152		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	164 - 165 secs.	0.020	0.020	1.0	0.0	0	0.0	0.000	0.236		0	0.0	0.000	0.252		0	1.0	0.020		0.031	0	0.0	0.000	0.534		0	0.0	0.000	0.208		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	165 - 166 secs.	0.104	0.104	1.0	0.0	0	0.0	0.000	0.312		0	0.0	0.000	0.328		0	1.0	0.104		0.023	0	0.0	0.000	0.591		0	0.0	0.000	0.284		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	166 - 167 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.336		0	0.0	0.000	0.352		0	1.0	0.000		0.022	0	0.0	0.000	0.610		0	0.0	0.000	0.308		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	167 - 168 secs.	0.043	0.043	1.0	0.0	0	0.0	0.000	0.332		0	0.0	0.000	0.348		0	1.0	0.043		0.021	0	0.0	0.000	0.607		0	0.0	0.000	0.304		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	168 - 169 secs.	0.000	0.000	0.3	0.7	0	0.0	0.000	0.345		0	0.0	0.000	0.361		0	1.0	0.000		0.018	0	0.0	0.000	0.615		0	0.0	0.000	0.317		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	169 - 170 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.341		0	0.0	0.000	0.357		0	1.0	0.000		0.020	0	0.0	0.000	0.613		0	0.0	0.000	0.313		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	170 - 171 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.347		0	0.0	0.000	0.363		0	1.0	0.000		0.015	0	0.0	0.000	0.614		0	0.0	0.000	0.319		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	171 - 172 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.357		0	0.0	0.000	0.374		0	1.0	0.000		0.013	0	0.0	0.000	0.622		0	0.0	0.000	0.329		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	172 - 173 secs.	0.000	0.000	0.4	0.6	0	0.0	0.000	0.339		0	0.0	0.000	0.355		0	1.0	0.000		0.024	0	0.0	0.000	0.615		0	0.0	0.000	0.311		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	173 - 174 secs.	0.023	0.023	1.0	0.0	0	0.0	0.000	0.355		0	0.0	0.000	0.371		0	1.0	0.023		0.029	0	0.0	0.000	0.632		0	0.0	0.000	0.327		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	174 - 175 secs.	0.019	0.019	1.0	0.0	0	0.0	0.000	0.374		0	0.0	0.000	0.390		0	1.0	0.019		0.029	0	0.0	0.000	0.654		0	0.0	0.000	0.346		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	175 - 176 secs.	0.023	0.023	1.0	0.0	0	0.0	0.000	0.364		0	0.0	0.000	0.381		0	1.0	0.023		0.028	0	0.0	0.000	0.641		0	0.0	0.000	0.337		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	176 - 177 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.349		0	0.0	0.000	0.366		0	1.0	0.000		0.024	0	0.0	0.000	0.623		0	0.0	0.000	0.321		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	177 - 178 secs.	0.147	0.147	1.0	0.0	0	0.0	0.000	0.297		0	0.0	0.000	0.312		0	1.0	0.147		0.027	0	0.0	0.000	0.584		0	0.0	0.000	0.268		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	178 - 179 secs.	0.179	0.179	1.0	0.0	0	0.0	0.000	0.129		0	0.0	0.000	0.131		0	1.0	0.179		0.026	0	0.0	0.000	0.428		0	0.0	0.000	0.083		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	179 - 180 secs.	0.046	0.046	1.0	0.0	0	0.0	0.000	0.040		0	0.0	0.000	0.064		0	0.1	0.000	0.025	0.000	0	0.0	0.000	0.339		1	0.9	0.046	0.002	0.017	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	180 - 181 secs.	0.105	0.105	1.0	0.0	1	0.5	0.085	0.012	0.021	0	0.0	0.000	0.077		0	0.0	0.000	0.069		0	0.0	0.000	0.290		0	0.5	0.020	0.030	0.011	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	181 - 182 secs.	0.181	0.181	1.0	0.0	0	1.0	0.181		0.032	0	0.0	0.000	0.254		0	0.0	0.000	0.250		0	0.0	0.000	0.104		0	0.0	0.000	0.197		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	182 - 183 secs.	0.020	0.020	1.0	0.0	0	1.0	0.020		0.030	0	0.0	0.000	0.325		0	0.0	0.000	0.320		0	0.0	0.000	0.033		0	0.0	0.000	0.268		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	183 - 184 secs.	0.061	0.061	1.0	0.0	0	0.4	0.061	0.036	0.028	0	0.0	0.000	0.361		0	0.0	0.000	0.361		1	0.6	0.000	0.030	0.031	0	0.0	0.000	0.306		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	184 - 185 secs.	0.047	0.047	1.0	0.0	0	0.0	0.000	0.053		0	0.0	0.000	0.407		0	0.0	0.000	0.404		0	1.0	0.047		0.034	0	0.0	0.000	0.351		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	185 - 186 secs.	0.021	0.021	1.0	0.0	0	0.0	0.000	0.091		0	0.0	0.000	0.446		0	0.0	0.000	0.441		0	1.0	0.021		0.035	0	0.0	0.000	0.389		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	186 - 187 secs.	0.022	0.022	1.0	0.0	0	0.0	0.000	0.079		0	0.0	0.000	0.433		0	0.0	0.000	0.429		0	1.0	0.022		0.033	0	0.0	0.000	0.376		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	187 - 188 secs.	0.253	0.253	1.0	0.0	1	0.7	0.148	0.040	0.030	0	0.0	0.000	0.312		0	0.0	0.000	0.306		0	0.3	0.105	0.087	0.031	0	0.0	0.000	0.255		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	188 - 189 secs.	0.179	0.179	1.0	0.0	0	0.6	0.154	0.034	0.020	0	0.0	0.000	0.082		0	0.0	0.000	0.081		0	0.0	0.000	0.283		1	0.4	0.025	0.047	0.026	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	189 - 190 secs.	0.201	0.201	1.0	0.0	0	0.0	0.000	0.143		1	0.9	0.148	0.017	0.028	0	0.0	0.000	0.148		0	0.0	0.000	0.433		0	0.1	0.053	0.104	0.015	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	190 - 191 secs.	0.084	0.084	1.0	0.0	0	0.0	0.000	0.255		0	1.0	0.084		0.029	0	0.0	0.000	0.266		0	0.0	0.000	0.529		0	0.0	0.000	0.216		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	191 - 192 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.296		0	1.0	0.000		0.036	0	0.0	0.000	0.308		0	0.0	0.000	0.568		0	0.0	0.000	0.257		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	192 - 193 secs.	0.056	0.056	1.0	0.0	0	0.0	0.000	0.343		0	1.0	0.056		0.033	0	0.0	0.000	0.355		0	0.0	0.000	0.608		0	0.0	0.000	0.304		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	193 - 194 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.351		0	1.0	0.000		0.034	0	0.0	0.000	0.363		0	0.0	0.000	0.614		0	0.0	0.000	0.312		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	194 - 195 secs.	0.046	0.046	1.0	0.0	0	0.0	0.000	0.357		0	1.0	0.046		0.035	0	0.0	0.000	0.369		0	0.0	0.000	0.615		0	0.0	0.000	0.318		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	195 - 196 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.337		0	1.0	0.000		0.025	0	0.0	0.000	0.348		0	0.0	0.000	0.609		0	0.0	0.000	0.298		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	196 - 197 secs.	0.063	0.063	1.0	0.0	0	0.0	0.000	0.313		0	1.0	0.063		0.033	0	0.0	0.000	0.325		0	0.0	0.000	0.584		0	0.0	0.000	0.274		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	197 - 198 secs.	0.115	0.115	1.0	0.0	0	0.0	0.000	0.236		0	1.0	0.115		0.034	0	0.0	0.000	0.248		0	0.0	0.000	0.518		0	0.0	0.000	0.197		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	198 - 199 secs.	0.148	0.148	1.0	0.0	0	0.0	0.000	0.089		0	0.7	0.115	0.030	0.023	0	0.0	0.000	0.082		0	0.0	0.000	0.382		1	0.3	0.033	0.045	0.025	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	199 - 200 secs.	0.041	0.041	1.0	0.0	0	0.0	0.000	0.049		0	0.0	0.000	0.063		0	0.0	0.000	0.013		0	0.0	0.000	0.349		0	1.0	0.041		0.012	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	200 - 201 secs.	0.020	0.020	1.0	0.0	0	0.0	0.000	0.040		0	0.0	0.000	0.062		0	0.0	0.000	0.024		0	0.0	0.000	0.339		0	1.0	0.020		0.023	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	201 - 202 secs.	0.028	0.028	1.0	0.0	0	0.0	0.000	0.022		0	0.0	0.000	0.063		0	0.0	0.000	0.044		0	0.0	0.000	0.320		0	1.0	0.028		0.018	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	202 - 203 secs.	0.000	0.000	1.0	0.0	1	0.1	0.000	0.007	0.002	0	0.0	0.000	0.067		0	0.0	0.000	0.057		0	0.0	0.000	0.304		0	0.9	0.000	0.002	0.006	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	203 - 204 secs.	0.086	0.086	1.0	0.0	1	0.7	0.086	0.003	0.013	0	0.0	0.000	0.080		0	0.0	0.000	0.070		0	0.0	0.000	0.287		1	0.3	0.000	0.021	0.002	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	204 - 205 secs.	0.065	0.065	1.0	0.0	0	1.0	0.065		0.029	0	0.0	0.000	0.169		0	0.0	0.000	0.172		0	0.0	0.000	0.185		0	0.0	0.000	0.114		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	205 - 206 secs.	0.125	0.125	1.0	0.0	0	1.0	0.125		0.031	0	0.0	0.000	0.261		0	0.0	0.000	0.261		0	0.0	0.000	0.094		0	0.0	0.000	0.206		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	206 - 207 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.032	0	0.0	0.000	0.309		0	0.0	0.000	0.303		0	0.0	0.000	0.049		0	0.0	0.000	0.252		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	207 - 208 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.030	0	0.0	0.000	0.299		0	0.0	0.000	0.296		0	0.0	0.000	0.058		0	0.0	0.000	0.242		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	208 - 209 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.034	0	0.0	0.000	0.312		0	0.0	0.000	0.312		0	0.0	0.000	0.044		0	0.0	0.000	0.256		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	209 - 210 secs.	0.112	0.112	1.0	0.0	0	0.3	0.078	0.046	0.035	0	0.0	0.000	0.373		0	0.0	0.000	0.372		1	0.7	0.034	0.038	0.033	0	0.0	0.000	0.317		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	210 - 211 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.065		0	0.0	0.000	0.417		0	0.0	0.000	0.417		0	1.0	0.000		0.034	0	0.0	0.000	0.361		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	211 - 212 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.067		0	0.0	0.000	0.420		0	0.0	0.000	0.419		0	1.0	0.000		0.034	0	0.0	0.000	0.363		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	212 - 213 secs.	0.053	0.053	1.0	0.0	0	0.0	0.000	0.102		0	0.0	0.000	0.456		0	0.0	0.000	0.452		0	1.0	0.053		0.035	0	0.0	0.000	0.399		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	213 - 214 secs.	0.020	0.020	1.0	0.0	0	0.0	0.000	0.127		0	0.0	0.000	0.483		0	0.0	0.000	0.474		0	1.0	0.020		0.030	0	0.0	0.000	0.424		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	214 - 215 secs.	0.000	0.000	0.1	0.9	0	0.0	0.000	0.132		0	0.0	0.000	0.491		0	0.0	0.000	0.477		0	1.0	0.000		0.025	0	0.0	0.000	0.430		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	215 - 216 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.137		0	0.0	0.000	0.497		0	0.0	0.000	0.482		0	1.0	0.000		0.024	0	0.0	0.000	0.436		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	216 - 217 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.137		0	0.0	0.000	0.497		0	0.0	0.000	0.482		0	1.0	0.000		0.024	0	0.0	0.000	0.436		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	217 - 218 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.128		0	0.0	0.000	0.486		0	0.0	0.000	0.475		0	1.0	0.000		0.028	0	0.0	0.000	0.426		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	218 - 219 secs.	0.076	0.076	0.8	0.2	0	0.0	0.000	0.114		0	0.0	0.000	0.469		0	0.0	0.000	0.463		0	1.0	0.076		0.033	0	0.0	0.000	0.411		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	219 - 220 secs.	0.110	0.110	1.0	0.0	1	0.5	0.025	0.036	0.029	0	0.0	0.000	0.356		0	0.0	0.000	0.352		0	0.5	0.086	0.033	0.024	0	0.0	0.000	0.299		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	220 - 221 secs.	0.228	0.228	1.0	0.0	0	1.0	0.228		0.031	0	0.0	0.000	0.205		0	0.0	0.000	0.201		0	0.0	0.000	0.153		0	0.0	0.000	0.148		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	221 - 222 secs.	0.127	0.127	1.0	0.0	0	0.2	0.027	0.043	0.014	0	0.0	0.000	0.070		1	0.3	0.020	0.051	0.013	0	0.0	0.000	0.329		1	0.5	0.080	0.016	0.020	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	222 - 223 secs.	0.078	0.078	1.0	0.0	0	0.0	0.000	0.088		0	0.0	0.000	0.095		0	1.0	0.078		0.025	0	0.0	0.000	0.387		0	0.0	0.000	0.040		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	223 - 224 secs.	0.098	0.098	1.0	0.0	0	0.0	0.000	0.200		0	0.0	0.000	0.213		0	1.0	0.098		0.027	0	0.0	0.000	0.498		0	0.0	0.000	0.169		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	224 - 225 secs.	0.021	0.021	1.0	0.0	0	0.0	0.000	0.238		0	0.0	0.000	0.254		0	1.0	0.021		0.029	0	0.0	0.000	0.533		0	0.0	0.000	0.210		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	225 - 226 secs.	0.075	0.075	1.0	0.0	0	0.0	0.000	0.284		0	0.0	0.000	0.301		0	1.0	0.075		0.028	0	0.0	0.000	0.572		0	0.0	0.000	0.257		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	226 - 227 secs.	0.019	0.019	1.0	0.0	0	0.0	0.000	0.343		0	0.0	0.000	0.359		0	1.0	0.019		0.023	0	0.0	0.000	0.617		0	0.0	0.000	0.315		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	227 - 228 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.347		0	0.0	0.000	0.363		0	1.0	0.000		0.021	0	0.0	0.000	0.619		0	0.0	0.000	0.319		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	228 - 229 secs.	0.023	0.023	0.9	0.1	0	0.0	0.000	0.353		0	0.0	0.000	0.370		0	1.0	0.023		0.029	0	0.0	0.000	0.631		0	0.0	0.000	0.325		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	229 - 230 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.374		0	0.0	0.000	0.391		0	1.0	0.000		0.029	0	0.0	0.000	0.652		0	0.0	0.000	0.347		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	230 - 231 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.377		0	0.0	0.000	0.393		0	1.0	0.000		0.028	0	0.0	0.000	0.654		0	0.0	0.000	0.349		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	231 - 232 secs.	0.000	0.000	0.8	0.2	0	0.0	0.000	0.371		0	0.0	0.000	0.387		0	1.0	0.000		0.025	0	0.0	0.000	0.642		0	0.0	0.000	0.343		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	232 - 233 secs.	0.081	0.081	1.0	0.0	0	0.0	0.000	0.341		0	0.0	0.000	0.358		0	1.0	0.081		0.026	0	0.0	0.000	0.618		0	0.0	0.000	0.313		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	233 - 234 secs.	0.097	0.097	1.0	0.0	0	0.0	0.000	0.233		0	0.0	0.000	0.249		0	1.0	0.097		0.023	0	0.0	0.000	0.524		0	0.0	0.000	0.205		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	234 - 235 secs.	0.187	0.187	1.0	0.0	0	0.0	0.000	0.096		0	0.0	0.000	0.097		0	0.8	0.156	0.014	0.024	0	0.0	0.000	0.395		1	0.2	0.032	0.055	0.013	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	235 - 236 secs.	0.057	0.057	1.0	0.0	0	0.0	0.000	0.066		1	0.7	0.020	0.025	0.008	0	0.0	0.000	0.069		0	0.0	0.000	0.360		0	0.3	0.037	0.009	0.020	Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	236 - 237 secs.	0.127	0.127	1.0	0.0	0	0.0	0.000	0.114		0	1.0	0.127		0.028	0	0.0	0.000	0.114		0	0.0	0.000	0.406		0	0.0	0.000	0.057		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	237 - 238 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.197		0	1.0	0.000		0.031	0	0.0	0.000	0.204		0	0.0	0.000	0.489		0	0.0	0.000	0.153		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	238 - 239 secs.	0.105	0.105	1.0	0.0	0	0.0	0.000	0.223		0	1.0	0.105		0.035	0	0.0	0.000	0.235		0	0.0	0.000	0.508		0	0.0	0.000	0.184		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	239 - 240 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.282		0	1.0	0.000		0.034	0	0.0	0.000	0.293		0	0.0	0.000	0.554		0	0.0	0.000	0.243		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	240 - 241 secs.	0.053	0.053	1.0	0.0	0	0.0	0.000	0.322		0	1.0	0.053		0.033	0	0.0	0.000	0.333		0	0.0	0.000	0.584		0	0.0	0.000	0.283		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	241 - 242 secs.	0.025	0.025	1.0	0.0	0	0.0	0.000	0.350		0	1.0	0.025		0.034	0	0.0	0.000	0.361		0	0.0	0.000	0.607		0	0.0	0.000	0.311		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	242 - 243 secs.	0.022	0.022	1.0	0.0	0	0.0	0.000	0.375		0	1.0	0.022		0.027	0	0.0	0.000	0.386		0	0.0	0.000	0.639		0	0.0	0.000	0.336		Sham-Wheel	8
7	7	A	A	First stage	1	Y Maze Wolff	243 - 244 secs.	0.027	0.027	1.0	0.0	0	0.0	0.000	0.369		0	1.0	0.027		0.030	0	0.0	0.000	0.380		0	0.0	0.000	0.631		0	0.0	0.000	0.330		Sham-Wheel	8
