,Activity Wheel Software from Lafayette Instrument Company.
,Version 11.16.5338.19188
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1-FTDH63QW]
,,USB Interface REV 2 [2-FTV64L2L]
,     Experiment Name: Wolff_Y_maze_8-15-17
,     Experiment Length: 10 Days
,     Download Interval(Active Cycle): 1 Minute
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 9/2/2017 15:39:45
,     Stop Time: ~9/12/2017 15:39:45


Interface/Port, 1-1, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6, 2-7, 2-8, 2-9, 2-10, 2-11, 2-12, 2-13, 2-14, 2-15,
Counter/Animal ID, 16, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,



Total Counts,16276.57,38349.28,82539.70,80072.89,15353.32,47489.47,0.04,9707.58,53693.82,1000.03,58476.79,5133.79,24989.68,23240.67,47686.71,0.05,


 04:54:47
Interval Count,0.00,35.38,0.00,4.16,0.00,36.53,0.00,32.71,0.00,0.00,0.00,13.88,0.00,0.08,0.24,0.00,
Average m/min.,0.00,14.15,0.00,1.66,0.00,14.62,0.00,13.09,0.00,0.00,0.00,5.55,0.00,0.03,0.10,0.00,
Distance,6510.63,15353.86,33015.88,32030.82,6141.33,19010.40,0.02,3896.12,21477.53,400.01,23390.72,2059.07,9995.87,9296.30,19074.78,0.02,
Total Counts,16276.57,38384.66,82539.70,80077.05,15353.32,47526.00,0.04,9740.29,53693.82,1000.03,58476.79,5147.67,24989.68,23240.75,47686.95,0.05,


 04:55:47
Interval Count,0.00,43.39,0.00,50.00,0.00,26.33,0.00,27.41,0.00,0.00,3.91,15.13,0.00,0.00,0.00,0.00,
Average m/min.,0.00,17.35,0.00,19.98,0.00,10.52,0.00,10.95,0.00,0.00,1.56,6.05,0.00,0.00,0.00,0.00,
Distance,6510.63,15371.22,33015.88,32050.82,6141.33,19020.93,0.02,3907.08,21477.53,400.01,23392.28,2065.12,9995.87,9296.30,19074.78,0.02,
Total Counts,16276.57,38428.05,82539.70,80127.05,15353.32,47552.33,0.04,9767.70,53693.82,1000.03,58480.70,5162.80,24989.68,23240.75,47686.95,0.05,


 04:56:47
Interval Count,0.00,46.53,0.00,28.00,0.00,0.00,0.00,26.25,0.00,0.00,53.28,7.47,0.00,0.00,0.00,0.00,
Average m/min.,0.00,18.61,0.00,11.21,0.00,0.00,0.00,10.51,0.00,0.00,21.30,2.99,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32062.02,6141.33,19020.93,0.02,3917.58,21477.53,400.01,23413.59,2068.11,9995.87,9296.30,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80155.05,15353.32,47552.33,0.04,9793.95,53693.82,1000.03,58533.97,5170.28,24989.68,23240.75,47686.95,0.05,


 04:57:47
Interval Count,0.00,0.00,0.00,3.45,0.00,15.53,0.00,24.51,0.00,0.00,60.95,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,1.38,0.00,6.20,0.00,9.79,0.00,0.00,24.37,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32063.40,6141.33,19027.14,0.02,3927.38,21477.53,400.01,23437.97,2068.11,9995.87,9296.30,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80158.50,15353.32,47567.86,0.04,9818.46,53693.82,1000.03,58594.92,5170.28,24989.68,23240.75,47686.95,0.05,


 04:58:47
Interval Count,0.00,0.00,0.00,23.54,0.00,25.14,0.00,36.99,0.00,0.00,37.42,10.38,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,9.43,0.00,10.07,0.00,14.82,0.00,0.00,14.98,4.15,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32072.82,6141.33,19037.20,0.02,3942.18,21477.53,400.01,23452.94,2072.26,9995.87,9296.30,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80182.04,15353.32,47593.00,0.04,9855.45,53693.82,1000.03,58632.34,5180.66,24989.68,23240.75,47686.95,0.05,


 04:59:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.13,0.00,39.58,0.00,0.00,37.13,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.05,0.00,15.80,0.00,0.00,14.83,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32072.82,6141.33,19037.25,0.02,3958.01,21477.53,400.01,23467.79,2072.26,9995.87,9296.30,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80182.04,15353.32,47593.13,0.04,9895.03,53693.82,1000.03,58669.47,5180.66,24989.68,23240.75,47686.95,0.05,


 05:00:47
Interval Count,0.00,0.00,0.00,1.04,0.00,0.00,0.00,9.30,0.00,0.00,51.17,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.41,0.00,0.00,0.00,3.72,0.00,0.00,20.49,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32073.23,6141.33,19037.25,0.02,3961.73,21477.53,400.01,23488.26,2072.26,9995.87,9296.30,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80183.08,15353.32,47593.13,0.04,9904.33,53693.82,1000.03,58720.64,5180.66,24989.68,23240.75,47686.95,0.05,


 05:01:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.78,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.49,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32073.23,6141.33,19037.25,0.02,3961.73,21477.53,400.01,23511.77,2072.26,9995.87,9296.30,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80183.08,15353.32,47593.13,0.04,9904.33,53693.82,1000.03,58779.42,5180.66,24989.68,23240.75,47686.95,0.05,


 05:02:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.82,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.73,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32073.23,6141.33,19037.25,0.02,3961.73,21477.53,400.01,23530.49,2072.26,9995.87,9296.30,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80183.08,15353.32,47593.13,0.04,9904.33,53693.82,1000.03,58826.24,5180.66,24989.68,23240.75,47686.95,0.05,


 05:03:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.64,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32073.23,6141.33,19037.25,0.02,3961.73,21477.53,400.01,23532.75,2072.26,9995.87,9296.30,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80183.08,15353.32,47593.13,0.04,9904.33,53693.82,1000.03,58831.88,5180.66,24989.68,23240.75,47686.95,0.05,


 05:04:47
Interval Count,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32073.47,6141.33,19037.25,0.02,3961.73,21477.53,400.01,23532.75,2072.26,9995.87,9296.32,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80183.67,15353.32,47593.13,0.04,9904.33,53693.82,1000.03,58831.88,5180.66,24989.68,23240.80,47686.95,0.05,


 05:05:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32073.47,6141.33,19037.25,0.02,3961.73,21477.53,400.01,23532.75,2072.26,9995.87,9296.32,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80183.67,15353.32,47593.13,0.04,9904.33,53693.82,1000.03,58831.88,5180.66,24989.68,23240.80,47686.96,0.05,


 05:06:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32073.47,6141.33,19037.25,0.02,3961.73,21477.53,400.01,23532.75,2072.26,9995.87,9296.32,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80183.67,15353.32,47593.13,0.04,9904.33,53693.82,1000.03,58831.88,5180.66,24989.68,23240.80,47686.96,0.05,


 05:07:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32073.47,6141.33,19037.25,0.02,3961.73,21477.53,400.01,23532.75,2072.26,9995.87,9296.33,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80183.67,15353.32,47593.13,0.04,9904.33,53693.82,1000.03,58831.88,5180.66,24989.68,23240.83,47686.96,0.05,


 05:08:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32073.47,6141.33,19037.25,0.02,3961.73,21477.53,400.01,23533.14,2072.26,9995.87,9296.33,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80183.67,15353.32,47593.13,0.04,9904.33,53693.82,1000.03,58832.86,5180.66,24989.68,23240.83,47686.96,0.05,


 05:09:47
Interval Count,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,39.05,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,15.62,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32073.83,6141.33,19037.25,0.02,3961.73,21477.53,400.01,23548.76,2072.26,9995.87,9296.33,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80184.58,15353.32,47593.13,0.04,9904.33,53693.82,1000.03,58871.91,5180.66,24989.68,23240.83,47686.96,0.05,


 05:10:47
Interval Count,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.00,0.84,21.89,0.00,0.00,0.03,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.34,8.75,0.00,0.00,0.01,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32074.36,6141.33,19037.25,0.02,3961.73,21477.53,400.35,23557.52,2072.26,9995.87,9296.34,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80185.89,15353.32,47593.13,0.04,9904.33,53693.82,1000.87,58893.80,5180.66,24989.68,23240.86,47686.96,0.05,


 05:11:47
Interval Count,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,19.12,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,7.65,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32074.38,6141.33,19037.25,0.02,3961.73,21477.53,400.35,23565.17,2072.26,9995.87,9296.34,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80185.96,15353.32,47593.13,0.04,9904.33,53693.82,1000.87,58912.92,5180.66,24989.68,23240.86,47686.96,0.05,


 05:12:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32074.38,6141.33,19037.25,0.02,3961.73,21477.53,400.35,23565.17,2072.26,9995.87,9296.34,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80185.96,15353.32,47593.13,0.04,9904.33,53693.82,1000.87,58912.93,5180.66,24989.68,23240.86,47686.96,0.05,


 05:13:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32074.38,6141.33,19037.25,0.02,3961.73,21477.53,400.35,23565.17,2072.26,9995.87,9296.34,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80185.96,15353.32,47593.13,0.04,9904.33,53693.82,1000.87,58912.93,5180.66,24989.68,23240.86,47686.96,0.05,


 05:14:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15389.83,33015.88,32074.38,6141.33,19037.25,0.02,3961.73,21477.53,400.35,23565.17,2072.26,9995.87,9296.34,19074.78,0.02,
Total Counts,16276.57,38474.58,82539.70,80185.96,15353.32,47593.13,0.04,9904.33,53693.82,1000.87,58912.93,5180.66,24989.68,23240.86,47686.96,0.05,


 05:15:47
Interval Count,0.00,7.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,3.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6510.63,15393.02,33015.88,32074.38,6141.33,19037.25,0.02,3961.73,21477.53,400.35,23565.17,2072.26,9995.87,9296.34,19074.78,0.02,
Total Counts,16276.57,38482.54,82539.70,80185.96,15353.32,47593.13,0.04,9904.33,53693.82,1000.87,58912.93,5180.66,24989.68,23240.86,47686.96,0.05,


 05:16:47
Interval Count,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,
Distance,6510.63,15393.25,33015.88,32074.38,6141.33,19037.25,0.02,3961.73,21477.53,400.35,23565.17,2072.28,9995.87,9296.34,19074.78,0.02,
Total Counts,16276.57,38483.12,82539.70,80185.96,15353.32,47593.13,0.04,9904.33,53693.82,1000.87,58912.93,5180.70,24989.68,23240.86,47686.96,0.05,


 05:17:47
Interval Count,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6510.95,15393.25,33015.88,32074.38,6141.33,19037.25,0.02,3961.73,21477.53,400.35,23565.17,2072.28,9995.87,9296.34,19074.78,0.02,
Total Counts,16277.38,38483.12,82539.70,80185.96,15353.32,47593.13,0.04,9904.33,53693.82,1000.87,58912.93,5180.70,24989.68,23240.86,47686.96,0.05,


 05:18:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.96,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.20,0.00,0.00,0.00,0.00,0.00,
Distance,6510.95,15393.25,33015.88,32074.38,6141.33,19037.25,0.02,3961.73,21477.53,400.35,23574.36,2072.28,9995.87,9296.34,19074.78,0.02,
Total Counts,16277.38,38483.12,82539.70,80185.96,15353.32,47593.13,0.04,9904.33,53693.82,1000.87,58935.89,5180.70,24989.68,23240.86,47686.96,0.05,


 05:19:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.58,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.22,0.00,0.00,0.00,0.00,0.00,
Distance,6510.95,15393.25,33015.88,32074.38,6141.33,19037.25,0.02,3961.73,21477.53,400.35,23584.59,2072.28,9995.87,9296.34,19074.78,0.02,
Total Counts,16277.38,38483.12,82539.70,80185.96,15353.32,47593.13,0.04,9904.33,53693.82,1000.87,58961.47,5180.70,24989.68,23240.86,47686.96,0.05,


 05:20:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6510.95,15393.25,33015.88,32074.38,6141.33,19037.27,0.02,3961.73,21477.53,400.35,23584.59,2072.28,9995.87,9296.34,19074.78,0.02,
Total Counts,16277.38,38483.12,82539.70,80185.96,15353.32,47593.17,0.04,9904.33,53693.82,1000.87,58961.49,5180.70,24989.68,23240.86,47686.96,0.05,


 05:21:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6510.95,15393.25,33015.88,32074.38,6141.33,19037.28,0.02,3961.73,21477.53,400.35,23584.59,2072.28,9995.87,9296.34,19074.78,0.02,
Total Counts,16277.38,38483.12,82539.70,80185.96,15353.32,47593.21,0.04,9904.33,53693.82,1000.87,58961.49,5180.70,24989.68,23240.86,47686.96,0.05,


 05:22:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,3.82,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,1.52,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6510.95,15393.25,33015.88,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,401.87,23584.59,2072.28,9995.87,9296.34,19074.78,0.02,
Total Counts,16277.38,38483.12,82539.70,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1004.68,58961.49,5180.70,24989.68,23240.86,47686.96,0.05,


 05:23:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,6.01,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,2.41,0.00,0.00,0.00,0.00,0.00,
Distance,6510.95,15393.25,33015.88,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.14,23587.00,2072.28,9995.87,9296.34,19074.78,0.02,
Total Counts,16277.38,38483.12,82539.70,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1005.34,58967.50,5180.70,24989.68,23240.86,47686.96,0.05,


 05:24:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.87,0.09,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.04,0.00,0.00,0.00,0.00,0.00,
Distance,6510.95,15393.25,33015.88,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.88,23587.04,2072.28,9995.87,9296.34,19074.78,0.02,
Total Counts,16277.38,38483.12,82539.70,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.21,58967.59,5180.70,24989.68,23240.86,47686.96,0.05,


 05:25:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6510.95,15393.25,33015.88,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.92,23587.04,2072.28,9995.87,9296.34,19074.78,0.02,
Total Counts,16277.38,38483.12,82539.70,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.29,58967.59,5180.70,24989.68,23240.86,47686.96,0.05,


 05:26:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.75,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.70,0.00,0.00,0.00,0.00,0.00,
Distance,6510.95,15393.25,33015.88,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.92,23593.74,2072.28,9995.87,9296.34,19074.78,0.02,
Total Counts,16277.38,38483.12,82539.70,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.29,58984.34,5180.70,24989.68,23240.86,47686.96,0.05,


 05:27:47
Interval Count,4.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.58,0.00,0.00,0.03,0.00,0.00,
Average m/min.,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,0.00,0.01,0.00,0.00,
Distance,6512.72,15393.25,33015.88,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.92,23615.17,2072.28,9995.87,9296.35,19074.78,0.02,
Total Counts,16281.79,38483.12,82539.70,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.29,59037.92,5180.70,24989.68,23240.88,47686.96,0.05,


 05:28:47
Interval Count,8.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.68,0.00,0.00,0.00,0.00,0.00,
Average m/min.,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.27,0.00,0.00,0.00,0.00,0.00,
Distance,6516.17,15393.25,33015.88,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.92,23619.44,2072.28,9995.87,9296.35,19074.78,0.02,
Total Counts,16290.42,38483.12,82539.70,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.29,59048.61,5180.70,24989.68,23240.88,47686.96,0.05,


 05:29:47
Interval Count,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.58,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.23,0.00,0.00,0.00,0.00,0.00,
Distance,6516.17,15393.25,33019.21,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.92,23625.67,2072.28,9995.87,9296.35,19074.78,0.02,
Total Counts,16290.42,38483.12,82548.03,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.29,59064.18,5180.70,24989.68,23240.88,47686.96,0.05,


 05:30:47
Interval Count,7.92,0.00,5.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,
Average m/min.,3.17,0.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,
Distance,6519.34,15393.25,33021.22,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.92,23625.67,2072.28,9995.87,9296.36,19074.78,0.02,
Total Counts,16298.34,38483.12,82553.04,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.29,59064.18,5180.70,24989.68,23240.89,47686.96,0.05,


 05:31:47
Interval Count,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6520.00,15393.25,33021.22,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.92,23625.67,2072.28,9995.87,9296.36,19074.78,0.02,
Total Counts,16300.00,38483.12,82553.04,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.29,59064.18,5180.70,24989.68,23240.89,47686.96,0.05,


 05:32:47
Interval Count,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6520.00,15393.25,33021.39,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.92,23625.67,2072.28,9995.87,9296.36,19074.78,0.02,
Total Counts,16300.00,38483.12,82553.49,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.29,59064.18,5180.70,24989.68,23240.89,47686.96,0.05,


 05:33:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6520.00,15393.25,33021.39,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.92,23625.67,2072.28,9995.87,9296.36,19074.78,0.02,
Total Counts,16300.00,38483.12,82553.49,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.29,59064.18,5180.70,24989.68,23240.89,47686.96,0.05,


 05:34:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6520.00,15393.25,33021.39,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.92,23625.67,2072.28,9995.87,9296.36,19074.78,0.02,
Total Counts,16300.00,38483.12,82553.49,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.29,59064.18,5180.70,24989.68,23240.89,47686.96,0.05,


 05:35:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Average m/min.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Distance,6520.00,15393.25,33021.39,32074.38,6141.33,19037.45,0.02,3961.73,21477.53,402.92,23625.67,2072.28,9995.87,9296.36,19074.78,0.02,
Total Counts,16300.00,38483.12,82553.49,80185.96,15353.32,47593.63,0.04,9904.33,53693.82,1007.29,59064.18,5180.70,24989.68,23240.89,47686.96,0.05,


 05:36:47
